286,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-06-26 00:14:00,1
2019-06-26 00:16:00,1
2019-06-26 00:35:00,1
2019-06-26 00:37:00,1
2019-06-26 00:40:00,1
2019-06-26 00:42:00,2
2019-06-26 00:43:00,1
2019-06-26 00:44:00,1
2019-06-26 00:45:00,1
2019-06-26 00:46:00,1
2019-06-26 00:47:00,1
2019-06-26 00:48:00,1
2019-06-26 00:49:00,1
2019-06-26 00:51:00,1
2019-06-26 00:52:00,1
2019-06-26 03:01:00,1
2019-06-26 03:05:00,1
2019-06-26 05:09:00,5
2019-06-26 05:10:00,1
2019-06-26 06:13:00,2
2019-06-26 06:35:00,1
2019-06-26 06:51:00,2
2019-06-26 07:17:00,1
2019-06-26 08:18:00,1
2019-06-26 09:12:00,2
2019-06-26 09:13:00,2
2019-06-26 09:18:00,3
2019-06-26 09:19:00,8
2019-06-26 09:29:00,4
2019-06-26 09:30:00,11
2019-06-26 09:38:00,5
2019-06-26 09:39:00,15
2019-06-26 09:40:00,5
2019-06-26 09:55:00,10
2019-06-26 09:56:00,10
2019-06-26 09:57:00,13
2019-06-26 09:58:00,14
2019-06-26 09:59:00,16
2019-06-26 10:00:00,13
2019-06-26 10:01:00,15
2019-06-26 10:06:00,10
2019-06-26 10:07:00,9
2019-06-26 13:02:00,3
2019-06-26 13:06:00,1
2019-06-26 13:07:00,9
2019-06-26 13:08:00,7
2019-06-26 13:12:00,3
2019-06-26 13:13:00,14
2019-06-26 13:14:00,9
2019-06-26 13:15:00,1
2019-06-26 13:18:00,6
2019-06-26 13:19:00,12
2019-06-26 13:23:00,2
2019-06-26 16:39:00,1
2019-06-26 16:41:00,1
2019-06-26 16:43:00,1
2019-06-26 16:49:00,4
2019-06-26 16:52:00,1
2019-06-26 16:56:00,1
2019-06-26 16:58:00,1
2019-06-26 16:59:00,1
2019-06-26 17:00:00,1
2019-06-26 17:26:00,1
2019-06-26 17:51:00,1
2019-06-26 18:30:00,1
2019-06-26 18:42:00,1
2019-06-26 21:32:00,1
2019-06-26 21:33:00,1
2019-06-26 21:44:00,1
2019-06-26 21:51:00,1
2019-06-26 22:18:00,1
2019-06-26 22:32:00,1
2019-06-26 23:56:00,1
