12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-06-26 13:58:00,1
2019-06-26 14:01:00,1
2019-06-26 14:07:00,1
2019-06-26 14:11:00,1
2019-06-26 14:17:00,1
2019-06-26 14:20:00,1
2019-06-26 14:24:00,1
2019-06-26 14:33:00,1
2019-06-26 14:36:00,1
2019-06-26 14:42:00,1
2019-06-26 14:45:00,1
2019-06-26 14:48:00,1
