82,select distinct parent from DBViewCols where viewname=&&&
2019-06-26 03:08:00,1
2019-06-26 04:51:00,1
2019-06-26 05:29:00,1
2019-06-26 05:39:00,3
2019-06-26 05:40:00,6
2019-06-26 05:41:00,1
2019-06-26 06:35:00,1
2019-06-26 06:39:00,2
2019-06-26 06:40:00,2
2019-06-26 06:41:00,2
2019-06-26 06:42:00,2
2019-06-26 08:57:00,1
2019-06-26 11:00:00,1
2019-06-26 11:37:00,1
2019-06-26 13:17:00,11
2019-06-26 13:18:00,9
2019-06-26 13:19:00,10
2019-06-26 13:20:00,5
2019-06-26 13:22:00,2
2019-06-26 13:24:00,1
2019-06-26 13:48:00,1
2019-06-26 14:13:00,1
2019-06-26 15:26:00,1
2019-06-26 15:45:00,1
2019-06-26 15:46:00,1
2019-06-26 15:57:00,1
2019-06-26 16:23:00,1
2019-06-26 16:27:00,1
2019-06-26 17:09:00,1
2019-06-26 17:10:00,2
2019-06-26 17:30:00,2
2019-06-26 19:04:00,1
2019-06-26 19:32:00,1
2019-06-26 21:08:00,2
2019-06-26 21:10:00,2
