48,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-06-26 00:31:00,1
2019-06-26 09:31:00,1
2019-06-26 09:32:00,2
2019-06-26 09:33:00,1
2019-06-26 09:34:00,1
2019-06-26 09:35:00,3
2019-06-26 09:36:00,1
2019-06-26 10:01:00,2
2019-06-26 10:30:00,1
2019-06-26 10:31:00,1
2019-06-26 10:32:00,1
2019-06-26 10:33:00,1
2019-06-26 10:34:00,1
2019-06-26 12:01:00,1
2019-06-26 12:02:00,1
2019-06-26 12:31:00,1
2019-06-26 12:32:00,1
2019-06-26 12:33:00,2
2019-06-26 13:31:00,2
2019-06-26 14:01:00,1
2019-06-26 14:02:00,1
2019-06-26 14:31:00,2
2019-06-26 14:32:00,1
2019-06-26 14:33:00,1
2019-06-26 16:31:00,1
2019-06-26 21:01:00,2
2019-06-26 21:02:00,1
2019-06-26 21:03:00,1
2019-06-26 21:04:00,1
2019-06-26 22:31:00,2
2019-06-26 22:32:00,1
2019-06-26 22:33:00,1
2019-06-26 22:34:00,1
2019-06-26 22:35:00,4
2019-06-26 22:36:00,1
2019-06-26 22:37:00,1
