208,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-06-26 00:03:00,1
2019-06-26 00:04:00,1
2019-06-26 00:33:00,1
2019-06-26 03:19:00,1
2019-06-26 03:20:00,1
2019-06-26 03:21:00,1
2019-06-26 03:28:00,1
2019-06-26 05:14:00,1
2019-06-26 05:16:00,2
2019-06-26 12:25:00,1
2019-06-26 12:31:00,1
2019-06-26 13:04:00,1
2019-06-26 15:05:00,2
2019-06-26 15:08:00,2
2019-06-26 15:11:00,1
2019-06-26 15:15:00,1
2019-06-26 15:22:00,3
2019-06-26 15:24:00,1
2019-06-26 15:25:00,1
2019-06-26 15:28:00,1
2019-06-26 15:32:00,1
2019-06-26 15:35:00,1
2019-06-26 15:39:00,1
2019-06-26 15:42:00,2
2019-06-26 15:43:00,1
2019-06-26 15:45:00,5
2019-06-26 15:48:00,1
2019-06-26 15:50:00,5
2019-06-26 15:54:00,2
2019-06-26 15:56:00,1
2019-06-26 15:57:00,3
2019-06-26 15:58:00,1
2019-06-26 15:59:00,1
2019-06-26 16:03:00,1
2019-06-26 16:05:00,3
2019-06-26 16:07:00,3
2019-06-26 16:08:00,1
2019-06-26 16:10:00,3
2019-06-26 16:12:00,1
2019-06-26 16:13:00,2
2019-06-26 16:15:00,4
2019-06-26 16:16:00,1
2019-06-26 16:20:00,3
2019-06-26 16:22:00,1
2019-06-26 16:29:00,1
2019-06-26 16:30:00,1
2019-06-26 16:31:00,1
2019-06-26 16:33:00,1
2019-06-26 16:35:00,1
2019-06-26 16:37:00,2
2019-06-26 16:38:00,1
2019-06-26 16:41:00,1
2019-06-26 16:43:00,1
2019-06-26 16:44:00,1
2019-06-26 16:45:00,1
2019-06-26 16:48:00,1
2019-06-26 16:55:00,1
2019-06-26 16:58:00,1
2019-06-26 17:03:00,1
2019-06-26 17:07:00,3
2019-06-26 17:09:00,1
2019-06-26 17:12:00,1
2019-06-26 17:14:00,1
2019-06-26 17:16:00,1
2019-06-26 17:18:00,1
2019-06-26 17:19:00,1
2019-06-26 17:20:00,1
2019-06-26 17:21:00,1
2019-06-26 17:29:00,1
2019-06-26 17:30:00,1
2019-06-26 17:31:00,1
2019-06-26 17:33:00,1
2019-06-26 17:36:00,1
2019-06-26 17:37:00,1
2019-06-26 17:40:00,1
2019-06-26 17:42:00,1
2019-06-26 17:46:00,2
2019-06-26 17:48:00,1
2019-06-26 17:50:00,2
2019-06-26 17:52:00,1
2019-06-26 17:54:00,1
2019-06-26 17:56:00,4
2019-06-26 18:01:00,1
2019-06-26 18:03:00,1
2019-06-26 18:04:00,2
2019-06-26 18:06:00,1
2019-06-26 18:08:00,2
2019-06-26 18:09:00,1
2019-06-26 18:10:00,1
2019-06-26 18:11:00,1
2019-06-26 18:12:00,1
2019-06-26 18:14:00,1
2019-06-26 18:15:00,1
2019-06-26 18:16:00,1
2019-06-26 18:20:00,1
2019-06-26 18:25:00,1
2019-06-26 18:37:00,1
2019-06-26 18:40:00,1
2019-06-26 18:41:00,1
2019-06-26 18:47:00,1
2019-06-26 18:49:00,2
2019-06-26 18:53:00,1
2019-06-26 18:54:00,1
2019-06-26 18:56:00,1
2019-06-26 18:58:00,1
2019-06-26 19:00:00,1
2019-06-26 19:03:00,2
2019-06-26 19:05:00,2
2019-06-26 19:06:00,1
2019-06-26 19:07:00,1
2019-06-26 19:10:00,1
2019-06-26 19:12:00,1
2019-06-26 19:13:00,1
2019-06-26 19:15:00,2
2019-06-26 19:17:00,2
2019-06-26 19:18:00,1
2019-06-26 19:19:00,2
2019-06-26 21:32:00,1
2019-06-26 21:34:00,2
2019-06-26 21:35:00,1
2019-06-26 21:38:00,1
2019-06-26 21:41:00,1
2019-06-26 22:02:00,6
2019-06-26 22:03:00,2
2019-06-26 22:17:00,5
2019-06-26 22:19:00,1
2019-06-26 22:34:00,2
2019-06-26 22:35:00,4
2019-06-26 22:52:00,1
2019-06-26 22:53:00,3
2019-06-26 22:55:00,3
2019-06-26 22:57:00,1
2019-06-26 22:58:00,1
2019-06-26 23:22:00,1
2019-06-26 23:35:00,1
2019-06-26 23:36:00,3
2019-06-26 23:37:00,1
2019-06-26 23:38:00,2
2019-06-26 23:40:00,1
2019-06-26 23:44:00,1
2019-06-26 23:56:00,1
