395,select * from dbo.fDocColumns(&&&)
2019-06-26 00:11:00,1
2019-06-26 00:14:00,3
2019-06-26 00:17:00,1
2019-06-26 00:23:00,1
2019-06-26 01:12:00,2
2019-06-26 01:36:00,1
2019-06-26 01:38:00,1
2019-06-26 02:16:00,2
2019-06-26 02:30:00,1
2019-06-26 03:08:00,1
2019-06-26 03:15:00,1
2019-06-26 03:18:00,1
2019-06-26 03:25:00,2
2019-06-26 03:37:00,1
2019-06-26 03:39:00,1
2019-06-26 03:45:00,1
2019-06-26 03:52:00,2
2019-06-26 04:13:00,2
2019-06-26 04:15:00,1
2019-06-26 04:35:00,1
2019-06-26 04:48:00,2
2019-06-26 04:51:00,1
2019-06-26 05:29:00,1
2019-06-26 05:39:00,4
2019-06-26 05:40:00,15
2019-06-26 05:41:00,7
2019-06-26 05:42:00,14
2019-06-26 05:43:00,9
2019-06-26 05:44:00,19
2019-06-26 05:45:00,13
2019-06-26 05:46:00,13
2019-06-26 05:47:00,11
2019-06-26 05:48:00,12
2019-06-26 05:49:00,7
2019-06-26 05:55:00,1
2019-06-26 06:10:00,1
2019-06-26 06:11:00,1
2019-06-26 06:18:00,2
2019-06-26 06:30:00,1
2019-06-26 06:36:00,1
2019-06-26 06:39:00,2
2019-06-26 06:40:00,6
2019-06-26 06:41:00,4
2019-06-26 06:42:00,7
2019-06-26 06:43:00,1
2019-06-26 06:44:00,1
2019-06-26 06:48:00,3
2019-06-26 06:49:00,1
2019-06-26 06:59:00,1
2019-06-26 07:16:00,2
2019-06-26 07:27:00,1
2019-06-26 07:54:00,2
2019-06-26 08:25:00,1
2019-06-26 08:36:00,2
2019-06-26 08:37:00,2
2019-06-26 08:41:00,2
2019-06-26 08:57:00,1
2019-06-26 09:10:00,2
2019-06-26 09:16:00,1
2019-06-26 09:33:00,1
2019-06-26 09:40:00,3
2019-06-26 10:28:00,1
2019-06-26 10:41:00,2
2019-06-26 10:42:00,6
2019-06-26 10:43:00,9
2019-06-26 10:44:00,3
2019-06-26 10:54:00,2
2019-06-26 10:59:00,1
2019-06-26 11:02:00,1
2019-06-26 11:22:00,1
2019-06-26 11:31:00,1
2019-06-26 11:40:00,1
2019-06-26 11:46:00,2
2019-06-26 11:47:00,2
2019-06-26 12:06:00,1
2019-06-26 12:18:00,1
2019-06-26 12:46:00,2
2019-06-26 12:47:00,2
2019-06-26 12:54:00,1
2019-06-26 13:05:00,1
2019-06-26 13:06:00,1
2019-06-26 13:15:00,3
2019-06-26 13:16:00,9
2019-06-26 13:17:00,12
2019-06-26 13:18:00,9
2019-06-26 13:19:00,10
2019-06-26 13:20:00,5
2019-06-26 13:26:00,1
2019-06-26 13:31:00,1
2019-06-26 13:33:00,2
2019-06-26 14:13:00,1
2019-06-26 14:15:00,11
2019-06-26 14:25:00,2
2019-06-26 14:34:00,1
2019-06-26 14:46:00,1
2019-06-26 14:56:00,2
2019-06-26 15:19:00,1
2019-06-26 15:34:00,1
2019-06-26 15:37:00,1
2019-06-26 15:45:00,1
2019-06-26 15:46:00,1
2019-06-26 15:56:00,1
2019-06-26 15:57:00,1
2019-06-26 16:07:00,1
2019-06-26 16:13:00,5
2019-06-26 16:31:00,1
2019-06-26 16:38:00,2
2019-06-26 16:56:00,1
2019-06-26 16:57:00,5
2019-06-26 17:01:00,1
2019-06-26 17:06:00,1
2019-06-26 17:08:00,1
2019-06-26 17:11:00,1
2019-06-26 17:30:00,2
2019-06-26 17:34:00,1
2019-06-26 17:42:00,1
2019-06-26 18:04:00,1
2019-06-26 18:06:00,1
2019-06-26 18:08:00,1
2019-06-26 18:15:00,1
2019-06-26 18:30:00,2
2019-06-26 18:37:00,1
2019-06-26 18:40:00,1
2019-06-26 19:04:00,1
2019-06-26 19:15:00,1
2019-06-26 19:25:00,2
2019-06-26 19:32:00,1
2019-06-26 19:45:00,1
2019-06-26 19:51:00,2
2019-06-26 19:52:00,2
2019-06-26 20:02:00,1
2019-06-26 20:18:00,3
2019-06-26 21:08:00,2
2019-06-26 21:10:00,2
2019-06-26 21:22:00,1
2019-06-26 21:31:00,4
2019-06-26 21:49:00,4
2019-06-26 21:51:00,2
2019-06-26 22:27:00,1
2019-06-26 22:40:00,1
2019-06-26 22:42:00,1
2019-06-26 22:59:00,2
2019-06-26 23:06:00,2
2019-06-26 23:21:00,2
