6,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj,cast(str(p.ra,#,#) as float) as ra,cast(str(p.[dec],#,#) as float) as dec,p.r,p.u,p.g,p.i,p.z,ISNULL(cast(str(s.ra,#,#) as float),#) as ra,ISNULL(cast(str(s.[dec],#,#) as float),#) as dec,ISNULL(s.class,#) as class,ISNULL(s.z,#) as redshift,ISNULL(s.zErr,#) as redshiftErr,ISNULL(s.zWarning,#) as zWarning  FROM ..PhotoObj AS p  LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE ( p.type = #)"
2019-06-26 04:19:00,1
2019-06-26 04:20:00,2
2019-06-26 04:21:00,2
2019-06-26 04:23:00,1
