53,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-06-26 03:26:00,1
2019-06-26 06:38:00,1
2019-06-26 11:15:00,1
2019-06-26 14:11:00,1
2019-06-26 14:12:00,1
2019-06-26 16:09:00,1
2019-06-26 17:15:00,1
2019-06-26 19:37:00,1
2019-06-26 19:38:00,3
2019-06-26 19:58:00,1
2019-06-26 19:59:00,3
2019-06-26 20:11:00,3
2019-06-26 20:12:00,1
2019-06-26 20:23:00,2
2019-06-26 20:24:00,2
2019-06-26 20:35:00,2
2019-06-26 20:36:00,2
2019-06-26 20:42:00,4
2019-06-26 20:54:00,3
2019-06-26 21:01:00,3
2019-06-26 21:09:00,4
2019-06-26 21:12:00,2
2019-06-26 21:13:00,2
2019-06-26 21:42:00,4
2019-06-26 21:46:00,2
2019-06-26 21:47:00,2
