1,"SELECT TOP #   s.specObjID, spp.logga, spp.loggaerr FROM SpecObjAll s   INNER JOIN sppParams spp   ON spp.specObjID = s.specObjID WHERE s.specObjID = #"
2019-06-26 11:37:00,1
