220,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-02-20 00:02:00,2
2019-02-20 00:12:00,1
2019-02-20 00:22:00,2
2019-02-20 00:34:00,1
2019-02-20 00:42:00,1
2019-02-20 00:52:00,2
2019-02-20 01:01:00,1
2019-02-20 01:12:00,1
2019-02-20 01:13:00,1
2019-02-20 01:21:00,1
2019-02-20 01:31:00,2
2019-02-20 01:42:00,1
2019-02-20 01:53:00,1
2019-02-20 01:54:00,1
2019-02-20 01:59:00,1
2019-02-20 02:02:00,1
2019-02-20 02:13:00,1
2019-02-20 02:14:00,2
2019-02-20 02:16:00,1
2019-02-20 02:39:00,1
2019-02-20 02:42:00,2
2019-02-20 02:45:00,1
2019-02-20 02:52:00,2
2019-02-20 03:02:00,1
2019-02-20 03:04:00,1
2019-02-20 03:07:00,1
2019-02-20 03:13:00,1
2019-02-20 03:23:00,1
2019-02-20 03:32:00,2
2019-02-20 03:39:00,1
2019-02-20 03:43:00,1
2019-02-20 03:52:00,2
2019-02-20 03:54:00,1
2019-02-20 04:03:00,1
2019-02-20 04:13:00,1
2019-02-20 04:23:00,1
2019-02-20 04:32:00,2
2019-02-20 04:39:00,1
2019-02-20 04:42:00,1
2019-02-20 04:43:00,1
2019-02-20 04:44:00,1
2019-02-20 04:53:00,2
2019-02-20 05:03:00,1
2019-02-20 05:23:00,1
2019-02-20 05:33:00,1
2019-02-20 05:43:00,1
2019-02-20 05:53:00,2
2019-02-20 05:54:00,1
2019-02-20 05:55:00,1
2019-02-20 06:05:00,1
2019-02-20 06:15:00,1
2019-02-20 06:16:00,1
2019-02-20 06:25:00,1
2019-02-20 06:26:00,1
2019-02-20 06:35:00,1
2019-02-20 06:36:00,1
2019-02-20 06:37:00,1
2019-02-20 06:39:00,1
2019-02-20 06:45:00,2
2019-02-20 06:58:00,1
2019-02-20 07:16:00,1
2019-02-20 07:20:00,1
2019-02-20 07:26:00,1
2019-02-20 07:36:00,2
2019-02-20 07:38:00,1
2019-02-20 07:46:00,1
2019-02-20 07:56:00,1
2019-02-20 08:06:00,2
2019-02-20 08:16:00,1
2019-02-20 08:17:00,1
2019-02-20 08:26:00,1
2019-02-20 08:27:00,1
2019-02-20 08:36:00,1
2019-02-20 08:46:00,1
2019-02-20 08:58:00,2
2019-02-20 09:07:00,1
2019-02-20 09:08:00,1
2019-02-20 09:16:00,2
2019-02-20 09:26:00,1
2019-02-20 09:36:00,1
2019-02-20 09:46:00,1
2019-02-20 09:57:00,2
2019-02-20 10:11:00,1
2019-02-20 10:17:00,1
2019-02-20 10:26:00,1
2019-02-20 10:29:00,1
2019-02-20 10:37:00,2
2019-02-20 10:47:00,1
2019-02-20 10:48:00,1
2019-02-20 10:57:00,1
2019-02-20 11:07:00,2
2019-02-20 11:16:00,1
2019-02-20 11:17:00,1
2019-02-20 11:26:00,1
2019-02-20 11:27:00,1
2019-02-20 11:28:00,1
2019-02-20 11:37:00,3
2019-02-20 11:49:00,1
2019-02-20 11:57:00,1
2019-02-20 12:08:00,1
2019-02-20 12:17:00,2
2019-02-20 12:19:00,1
2019-02-20 12:29:00,1
2019-02-20 12:37:00,2
2019-02-20 12:47:00,1
2019-02-20 12:48:00,1
2019-02-20 13:12:00,1
2019-02-20 13:17:00,2
2019-02-20 13:26:00,1
2019-02-20 13:29:00,1
2019-02-20 13:34:00,1
2019-02-20 13:36:00,1
2019-02-20 13:46:00,1
2019-02-20 13:56:00,1
2019-02-20 13:57:00,1
2019-02-20 14:07:00,1
2019-02-20 14:08:00,1
2019-02-20 14:16:00,1
2019-02-20 14:26:00,2
2019-02-20 14:37:00,1
2019-02-20 14:42:00,1
2019-02-20 14:45:00,1
2019-02-20 14:47:00,1
2019-02-20 14:56:00,1
2019-02-20 14:57:00,1
2019-02-20 14:58:00,2
2019-02-20 15:05:00,1
2019-02-20 15:07:00,2
2019-02-20 15:17:00,2
2019-02-20 15:19:00,1
2019-02-20 15:22:00,1
2019-02-20 15:37:00,2
2019-02-20 15:42:00,1
2019-02-20 15:48:00,1
2019-02-20 16:07:00,2
2019-02-20 16:17:00,1
2019-02-20 16:27:00,2
2019-02-20 16:37:00,1
2019-02-20 16:48:00,2
2019-02-20 16:50:00,1
2019-02-20 16:58:00,1
2019-02-20 16:59:00,1
2019-02-20 17:08:00,1
2019-02-20 17:18:00,1
2019-02-20 17:26:00,1
2019-02-20 17:28:00,1
2019-02-20 17:38:00,1
2019-02-20 17:39:00,1
2019-02-20 17:48:00,1
2019-02-20 17:58:00,1
2019-02-20 17:59:00,1
2019-02-20 18:08:00,1
2019-02-20 18:12:00,1
2019-02-20 18:19:00,1
2019-02-20 18:28:00,2
2019-02-20 18:38:00,1
2019-02-20 18:39:00,1
2019-02-20 18:48:00,2
2019-02-20 18:58:00,1
2019-02-20 19:18:00,1
2019-02-20 19:28:00,2
2019-02-20 19:38:00,1
2019-02-20 19:48:00,1
2019-02-20 19:58:00,2
2019-02-20 20:02:00,1
2019-02-20 20:03:00,1
2019-02-20 20:12:00,1
2019-02-20 20:22:00,1
2019-02-20 20:31:00,2
2019-02-20 20:42:00,1
2019-02-20 20:47:00,1
2019-02-20 20:48:00,1
2019-02-20 20:51:00,1
2019-02-20 20:54:00,1
2019-02-20 21:13:00,1
2019-02-20 21:24:00,1
2019-02-20 22:25:00,1
2019-02-20 22:26:00,1
2019-02-20 22:29:00,1
2019-02-20 22:36:00,1
2019-02-20 23:07:00,1
2019-02-20 23:26:00,1
