938,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-20 07:28:00,3
2019-02-20 07:33:00,2
2019-02-20 07:38:00,2
2019-02-20 07:42:00,1
2019-02-20 07:44:00,1
2019-02-20 07:46:00,1
2019-02-20 07:48:00,1
2019-02-20 07:52:00,2
2019-02-20 07:57:00,3
2019-02-20 08:01:00,1
2019-02-20 08:03:00,1
2019-02-20 08:05:00,1
2019-02-20 08:08:00,1
2019-02-20 08:10:00,2
2019-02-20 08:11:00,1
2019-02-20 08:13:00,1
2019-02-20 08:15:00,2
2019-02-20 08:18:00,1
2019-02-20 08:20:00,1
2019-02-20 08:23:00,1
2019-02-20 08:25:00,1
2019-02-20 08:27:00,1
2019-02-20 08:29:00,1
2019-02-20 08:31:00,2
2019-02-20 08:34:00,1
2019-02-20 08:35:00,1
2019-02-20 08:40:00,4
2019-02-20 08:44:00,2
2019-02-20 08:48:00,2
2019-02-20 08:49:00,1
2019-02-20 08:53:00,1
2019-02-20 08:54:00,2
2019-02-20 08:55:00,1
2019-02-20 08:57:00,1
2019-02-20 09:00:00,2
2019-02-20 09:01:00,1
2019-02-20 09:03:00,2
2019-02-20 09:06:00,1
2019-02-20 09:08:00,1
2019-02-20 09:11:00,1
2019-02-20 09:12:00,3
2019-02-20 09:13:00,1
2019-02-20 09:15:00,2
2019-02-20 09:16:00,2
2019-02-20 09:17:00,1
2019-02-20 09:19:00,1
2019-02-20 09:21:00,1
2019-02-20 09:23:00,1
2019-02-20 09:25:00,1
2019-02-20 09:26:00,1
2019-02-20 09:27:00,1
2019-02-20 09:29:00,2
2019-02-20 09:31:00,2
2019-02-20 09:33:00,1
2019-02-20 09:37:00,3
2019-02-20 09:41:00,1
2019-02-20 09:43:00,1
2019-02-20 09:46:00,1
2019-02-20 09:48:00,1
2019-02-20 09:50:00,1
2019-02-20 09:51:00,1
2019-02-20 09:54:00,1
2019-02-20 09:56:00,1
2019-02-20 09:57:00,1
2019-02-20 09:58:00,1
2019-02-20 10:01:00,2
2019-02-20 10:02:00,1
2019-02-20 10:06:00,1
2019-02-20 10:08:00,1
2019-02-20 10:12:00,3
2019-02-20 10:16:00,2
2019-02-20 10:20:00,1
2019-02-20 10:21:00,1
2019-02-20 10:24:00,1
2019-02-20 10:26:00,4
2019-02-20 10:31:00,2
2019-02-20 10:36:00,3
2019-02-20 10:38:00,4
2019-02-20 10:41:00,1
2019-02-20 10:42:00,2
2019-02-20 10:46:00,2
2019-02-20 10:47:00,2
2019-02-20 10:50:00,1
2019-02-20 10:52:00,1
2019-02-20 10:54:00,1
2019-02-20 10:56:00,2
2019-02-20 10:58:00,1
2019-02-20 11:01:00,1
2019-02-20 11:03:00,1
2019-02-20 11:05:00,2
2019-02-20 11:08:00,1
2019-02-20 11:10:00,1
2019-02-20 11:12:00,1
2019-02-20 11:15:00,1
2019-02-20 11:16:00,5
2019-02-20 11:19:00,1
2019-02-20 11:21:00,1
2019-02-20 11:25:00,2
2019-02-20 11:26:00,2
2019-02-20 11:28:00,1
2019-02-20 11:31:00,1
2019-02-20 11:32:00,1
2019-02-20 11:35:00,2
2019-02-20 11:39:00,2
2019-02-20 11:40:00,3
2019-02-20 11:41:00,2
2019-02-20 11:44:00,1
2019-02-20 11:45:00,1
2019-02-20 11:49:00,1
2019-02-20 11:50:00,5
2019-02-20 11:51:00,1
2019-02-20 11:53:00,1
2019-02-20 11:56:00,1
2019-02-20 11:58:00,1
2019-02-20 12:01:00,1
2019-02-20 12:02:00,5
2019-02-20 12:06:00,1
2019-02-20 12:07:00,3
2019-02-20 12:11:00,1
2019-02-20 12:12:00,2
2019-02-20 12:16:00,3
2019-02-20 12:20:00,1
2019-02-20 12:21:00,1
2019-02-20 12:24:00,1
2019-02-20 12:25:00,1
2019-02-20 12:26:00,1
2019-02-20 12:27:00,1
2019-02-20 12:29:00,1
2019-02-20 12:30:00,1
2019-02-20 12:34:00,2
2019-02-20 12:39:00,2
2019-02-20 12:46:00,1
2019-02-20 12:49:00,2
2019-02-20 12:50:00,1
2019-02-20 12:54:00,2
2019-02-20 12:55:00,1
2019-02-20 12:59:00,3
2019-02-20 13:01:00,1
2019-02-20 13:03:00,1
2019-02-20 13:06:00,1
2019-02-20 13:08:00,1
2019-02-20 13:09:00,1
2019-02-20 13:12:00,5
2019-02-20 13:14:00,1
2019-02-20 13:16:00,1
2019-02-20 13:17:00,1
2019-02-20 13:19:00,1
2019-02-20 13:22:00,2
2019-02-20 13:23:00,1
2019-02-20 13:27:00,1
2019-02-20 13:28:00,1
2019-02-20 13:32:00,2
2019-02-20 13:33:00,1
2019-02-20 13:36:00,1
2019-02-20 13:37:00,1
2019-02-20 13:40:00,1
2019-02-20 13:42:00,1
2019-02-20 13:44:00,1
2019-02-20 13:45:00,1
2019-02-20 13:48:00,5
2019-02-20 13:50:00,1
2019-02-20 13:52:00,1
2019-02-20 13:55:00,1
2019-02-20 13:56:00,1
2019-02-20 13:59:00,1
2019-02-20 14:00:00,2
2019-02-20 14:04:00,2
2019-02-20 14:08:00,2
2019-02-20 14:09:00,1
2019-02-20 14:12:00,2
2019-02-20 14:14:00,1
2019-02-20 14:17:00,1
2019-02-20 14:18:00,1
2019-02-20 14:20:00,1
2019-02-20 14:22:00,1
2019-02-20 14:24:00,1
2019-02-20 14:25:00,1
2019-02-20 14:27:00,2
2019-02-20 14:29:00,1
2019-02-20 14:33:00,1
2019-02-20 14:34:00,1
2019-02-20 14:37:00,3
2019-02-20 14:38:00,1
2019-02-20 14:39:00,1
2019-02-20 14:42:00,7
2019-02-20 14:43:00,1
2019-02-20 14:46:00,1
2019-02-20 14:49:00,1
2019-02-20 14:50:00,1
2019-02-20 14:53:00,1
2019-02-20 14:55:00,1
2019-02-20 14:58:00,1
2019-02-20 14:59:00,1
2019-02-20 15:00:00,1
2019-02-20 15:03:00,1
2019-02-20 15:06:00,3
2019-02-20 15:07:00,1
2019-02-20 15:10:00,1
2019-02-20 15:11:00,1
2019-02-20 15:15:00,1
2019-02-20 15:17:00,1
2019-02-20 15:20:00,1
2019-02-20 15:22:00,1
2019-02-20 15:26:00,1
2019-02-20 15:27:00,1
2019-02-20 15:30:00,1
2019-02-20 15:31:00,3
2019-02-20 15:34:00,1
2019-02-20 15:36:00,2
2019-02-20 15:39:00,1
2019-02-20 15:40:00,3
2019-02-20 15:44:00,2
2019-02-20 15:47:00,1
2019-02-20 15:48:00,2
2019-02-20 15:49:00,1
2019-02-20 15:52:00,1
2019-02-20 15:54:00,3
2019-02-20 15:55:00,1
2019-02-20 15:57:00,1
2019-02-20 15:58:00,2
2019-02-20 16:01:00,1
2019-02-20 16:03:00,1
2019-02-20 16:05:00,1
2019-02-20 16:07:00,2
2019-02-20 16:10:00,7
2019-02-20 16:13:00,1
2019-02-20 16:14:00,1
2019-02-20 16:18:00,1
2019-02-20 16:19:00,2
2019-02-20 16:22:00,1
2019-02-20 16:23:00,2
2019-02-20 16:24:00,1
2019-02-20 16:27:00,1
2019-02-20 16:28:00,1
2019-02-20 16:31:00,2
2019-02-20 16:34:00,1
2019-02-20 16:36:00,1
2019-02-20 16:39:00,1
2019-02-20 16:41:00,1
2019-02-20 16:44:00,1
2019-02-20 16:45:00,1
2019-02-20 16:48:00,1
2019-02-20 16:49:00,1
2019-02-20 16:53:00,2
2019-02-20 16:54:00,2
2019-02-20 16:57:00,1
2019-02-20 16:59:00,2
2019-02-20 17:02:00,1
2019-02-20 17:03:00,1
2019-02-20 17:04:00,5
2019-02-20 17:07:00,1
2019-02-20 17:09:00,2
2019-02-20 17:10:00,1
2019-02-20 17:13:00,3
2019-02-20 17:15:00,1
2019-02-20 17:19:00,2
2019-02-20 17:24:00,2
2019-02-20 17:28:00,1
2019-02-20 17:29:00,1
2019-02-20 17:32:00,1
2019-02-20 17:33:00,1
2019-02-20 17:36:00,1
2019-02-20 17:37:00,1
2019-02-20 17:38:00,1
2019-02-20 17:41:00,1
2019-02-20 17:42:00,1
2019-02-20 17:46:00,2
2019-02-20 17:49:00,1
2019-02-20 17:50:00,1
2019-02-20 17:53:00,1
2019-02-20 17:55:00,1
2019-02-20 17:58:00,2
2019-02-20 18:00:00,1
2019-02-20 18:03:00,1
2019-02-20 18:04:00,1
2019-02-20 18:06:00,2
2019-02-20 18:08:00,1
2019-02-20 18:11:00,1
2019-02-20 18:12:00,1
2019-02-20 18:16:00,1
2019-02-20 18:17:00,1
2019-02-20 18:21:00,3
2019-02-20 18:22:00,2
2019-02-20 18:26:00,1
2019-02-20 18:27:00,2
2019-02-20 18:30:00,1
2019-02-20 18:32:00,1
2019-02-20 18:35:00,1
2019-02-20 18:37:00,1
2019-02-20 18:40:00,1
2019-02-20 18:41:00,1
2019-02-20 18:43:00,1
2019-02-20 18:44:00,2
2019-02-20 18:49:00,4
2019-02-20 18:53:00,3
2019-02-20 18:57:00,1
2019-02-20 18:58:00,2
2019-02-20 19:00:00,1
2019-02-20 19:01:00,2
2019-02-20 19:03:00,1
2019-02-20 19:04:00,1
2019-02-20 19:07:00,1
2019-02-20 19:09:00,2
2019-02-20 19:11:00,1
2019-02-20 19:13:00,1
2019-02-20 19:15:00,1
2019-02-20 19:17:00,3
2019-02-20 19:19:00,1
2019-02-20 19:22:00,1
2019-02-20 19:23:00,1
2019-02-20 19:26:00,1
2019-02-20 19:28:00,1
2019-02-20 19:31:00,3
2019-02-20 19:32:00,1
2019-02-20 19:33:00,1
2019-02-20 19:36:00,1
2019-02-20 19:37:00,1
2019-02-20 19:41:00,1
2019-02-20 19:42:00,3
2019-02-20 19:45:00,1
2019-02-20 19:47:00,3
2019-02-20 19:51:00,1
2019-02-20 19:52:00,2
2019-02-20 19:56:00,2
2019-02-20 19:57:00,1
2019-02-20 20:00:00,1
2019-02-20 20:01:00,3
2019-02-20 20:05:00,1
2019-02-20 20:06:00,2
2019-02-20 20:10:00,1
2019-02-20 20:11:00,1
2019-02-20 20:15:00,2
2019-02-20 20:17:00,1
2019-02-20 20:19:00,2
2019-02-20 20:20:00,1
2019-02-20 20:21:00,1
2019-02-20 20:24:00,3
2019-02-20 20:29:00,2
2019-02-20 20:33:00,2
2019-02-20 20:34:00,1
2019-02-20 20:36:00,2
2019-02-20 20:37:00,1
2019-02-20 20:39:00,1
2019-02-20 20:41:00,1
2019-02-20 20:44:00,1
2019-02-20 20:45:00,1
2019-02-20 20:48:00,1
2019-02-20 20:49:00,1
2019-02-20 20:52:00,1
2019-02-20 20:54:00,1
2019-02-20 20:57:00,2
2019-02-20 20:58:00,4
2019-02-20 21:02:00,1
2019-02-20 21:03:00,2
2019-02-20 21:07:00,2
2019-02-20 21:09:00,1
2019-02-20 21:12:00,1
2019-02-20 21:14:00,1
2019-02-20 21:16:00,2
2019-02-20 21:19:00,1
2019-02-20 21:20:00,1
2019-02-20 21:23:00,1
2019-02-20 21:25:00,3
2019-02-20 21:28:00,1
2019-02-20 21:29:00,3
2019-02-20 21:31:00,3
2019-02-20 21:32:00,2
2019-02-20 21:36:00,2
2019-02-20 21:37:00,1
2019-02-20 21:41:00,1
2019-02-20 21:42:00,1
2019-02-20 21:45:00,2
2019-02-20 21:47:00,1
2019-02-20 21:50:00,2
2019-02-20 21:52:00,1
2019-02-20 21:57:00,5
2019-02-20 22:01:00,2
2019-02-20 22:06:00,2
2019-02-20 22:10:00,4
2019-02-20 22:14:00,1
2019-02-20 22:15:00,2
2019-02-20 22:18:00,1
2019-02-20 22:19:00,3
2019-02-20 22:23:00,2
2019-02-20 22:26:00,1
2019-02-20 22:28:00,1
2019-02-20 22:30:00,1
2019-02-20 22:33:00,3
2019-02-20 22:34:00,1
2019-02-20 22:38:00,2
2019-02-20 22:40:00,3
2019-02-20 22:43:00,2
2019-02-20 22:47:00,1
2019-02-20 22:48:00,1
2019-02-20 22:52:00,2
2019-02-20 22:53:00,2
2019-02-20 22:56:00,1
2019-02-20 22:58:00,2
2019-02-20 23:01:00,1
2019-02-20 23:03:00,2
2019-02-20 23:06:00,1
2019-02-20 23:07:00,3
2019-02-20 23:10:00,1
2019-02-20 23:11:00,1
2019-02-20 23:14:00,2
2019-02-20 23:17:00,1
2019-02-20 23:20:00,2
2019-02-20 23:21:00,1
2019-02-20 23:24:00,1
2019-02-20 23:25:00,1
2019-02-20 23:26:00,1
2019-02-20 23:27:00,1
2019-02-20 23:28:00,2
2019-02-20 23:31:00,1
2019-02-20 23:32:00,3
2019-02-20 23:34:00,1
2019-02-20 23:38:00,4
2019-02-20 23:39:00,1
2019-02-20 23:43:00,3
2019-02-20 23:47:00,2
2019-02-20 23:51:00,1
2019-02-20 23:52:00,1
2019-02-20 23:56:00,4
2019-02-20 23:59:00,1
