37,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-02-20 00:09:00,1
2019-02-20 00:11:00,1
2019-02-20 05:19:00,2
2019-02-20 10:27:00,1
2019-02-20 15:40:00,1
2019-02-20 15:44:00,1
2019-02-20 15:46:00,1
2019-02-20 17:44:00,1
2019-02-20 19:01:00,1
2019-02-20 19:04:00,1
2019-02-20 19:06:00,2
2019-02-20 19:09:00,3
2019-02-20 19:11:00,1
2019-02-20 19:12:00,5
2019-02-20 19:13:00,7
2019-02-20 19:14:00,6
2019-02-20 19:19:00,1
2019-02-20 22:45:00,1
