54,select distinct parent from DBViewCols where viewname=&&&
2019-02-20 00:01:00,1
2019-02-20 01:31:00,1
2019-02-20 01:32:00,2
2019-02-20 02:43:00,1
2019-02-20 04:00:00,1
2019-02-20 04:06:00,2
2019-02-20 04:09:00,1
2019-02-20 04:39:00,1
2019-02-20 04:48:00,1
2019-02-20 04:49:00,1
2019-02-20 05:04:00,1
2019-02-20 05:11:00,1
2019-02-20 05:12:00,1
2019-02-20 05:13:00,1
2019-02-20 05:15:00,2
2019-02-20 05:17:00,1
2019-02-20 05:23:00,1
2019-02-20 05:26:00,2
2019-02-20 08:25:00,1
2019-02-20 08:28:00,1
2019-02-20 08:29:00,1
2019-02-20 15:23:00,1
2019-02-20 15:24:00,1
2019-02-20 16:08:00,1
2019-02-20 16:09:00,1
2019-02-20 16:13:00,1
2019-02-20 16:14:00,1
2019-02-20 16:16:00,1
2019-02-20 17:35:00,1
2019-02-20 17:52:00,1
2019-02-20 18:41:00,1
2019-02-20 18:53:00,1
2019-02-20 19:09:00,1
2019-02-20 19:16:00,1
2019-02-20 19:26:00,1
2019-02-20 19:27:00,1
2019-02-20 19:45:00,1
2019-02-20 19:49:00,1
2019-02-20 20:17:00,1
2019-02-20 20:23:00,1
2019-02-20 20:24:00,1
2019-02-20 20:27:00,1
2019-02-20 20:42:00,1
2019-02-20 21:48:00,2
2019-02-20 22:38:00,1
2019-02-20 23:10:00,2
2019-02-20 23:37:00,2
