11,"SELECT TOP # p.objid, p.ra,p.dec,p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr, zns.nvote, zns.p_el as elliptical   FROM Galaxy as p    JOIN ZooNoSpec AS zns ON p.objid = zns.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean=# and zns.nvote >= # and zns.p_cw > #"
2019-02-20 18:52:00,1
2019-02-20 18:58:00,2
2019-02-20 18:59:00,2
2019-02-20 19:00:00,1
2019-02-20 19:05:00,2
2019-02-20 19:06:00,1
2019-02-20 19:07:00,2
