117,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-20 02:54:00,1
2019-02-20 04:54:00,1
2019-02-20 07:16:00,2
2019-02-20 07:17:00,5
2019-02-20 07:18:00,2
2019-02-20 07:19:00,2
2019-02-20 07:20:00,1
2019-02-20 07:21:00,6
2019-02-20 07:22:00,1
2019-02-20 07:23:00,5
2019-02-20 07:24:00,1
2019-02-20 07:25:00,3
2019-02-20 07:26:00,2
2019-02-20 07:27:00,2
2019-02-20 07:28:00,2
2019-02-20 07:29:00,5
2019-02-20 07:30:00,2
2019-02-20 07:31:00,3
2019-02-20 07:32:00,1
2019-02-20 07:33:00,1
2019-02-20 07:34:00,4
2019-02-20 07:36:00,1
2019-02-20 16:03:00,5
2019-02-20 16:04:00,1
2019-02-20 16:05:00,4
2019-02-20 16:06:00,1
2019-02-20 16:07:00,4
2019-02-20 16:08:00,1
2019-02-20 16:09:00,1
2019-02-20 16:10:00,4
2019-02-20 16:11:00,1
2019-02-20 16:12:00,3
2019-02-20 16:14:00,3
2019-02-20 16:15:00,2
2019-02-20 16:16:00,2
2019-02-20 16:17:00,5
2019-02-20 16:18:00,2
2019-02-20 16:19:00,4
2019-02-20 16:20:00,6
2019-02-20 16:21:00,1
2019-02-20 16:22:00,1
2019-02-20 16:23:00,2
2019-02-20 17:41:00,1
2019-02-20 22:49:00,1
2019-02-20 22:50:00,5
2019-02-20 22:51:00,3
2019-02-20 23:05:00,1
