2,"select A.specObjID, A.plateid, A.mjd, A.fiber, A.z, A.spectrotype, A.subclass into mydb.MyTable_# from galspecInfo as A where   A.z<# and    A.subclass=&&&"
2019-02-20 14:02:00,2
