42,select * from SpecObjAll where specObjId=#
2019-02-20 00:05:00,1
2019-02-20 00:10:00,1
2019-02-20 00:29:00,1
2019-02-20 00:39:00,1
2019-02-20 01:55:00,1
2019-02-20 02:19:00,1
2019-02-20 03:06:00,1
2019-02-20 03:56:00,1
2019-02-20 04:53:00,1
2019-02-20 06:01:00,1
2019-02-20 08:06:00,1
2019-02-20 09:21:00,1
2019-02-20 09:46:00,1
2019-02-20 09:49:00,1
2019-02-20 09:51:00,1
2019-02-20 11:53:00,1
2019-02-20 11:55:00,1
2019-02-20 12:24:00,1
2019-02-20 12:38:00,1
2019-02-20 14:51:00,1
2019-02-20 16:33:00,7
2019-02-20 16:34:00,7
2019-02-20 16:51:00,2
2019-02-20 18:23:00,1
2019-02-20 18:52:00,2
2019-02-20 21:26:00,1
2019-02-20 22:55:00,1
2019-02-20 23:03:00,1
