32,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-20 10:22:00,1
2019-02-20 16:07:00,1
2019-02-20 16:16:00,1
2019-02-20 16:17:00,1
2019-02-20 16:18:00,1
2019-02-20 16:20:00,1
2019-02-20 16:36:00,1
2019-02-20 16:49:00,1
2019-02-20 16:59:00,1
2019-02-20 17:01:00,2
2019-02-20 17:13:00,1
2019-02-20 17:59:00,1
2019-02-20 18:27:00,1
2019-02-20 18:42:00,1
2019-02-20 18:44:00,1
2019-02-20 18:46:00,1
2019-02-20 19:12:00,4
2019-02-20 19:35:00,1
2019-02-20 19:36:00,1
2019-02-20 20:37:00,1
2019-02-20 21:19:00,1
2019-02-20 21:23:00,5
2019-02-20 21:25:00,2
