1,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r, p.z,    FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #  AND p.petror9#_r > #"
2019-02-20 11:10:00,1
