73,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-11-18 00:38:00,1
2019-11-18 00:49:00,1
2019-11-18 00:50:00,1
2019-11-18 00:51:00,1
2019-11-18 00:52:00,3
2019-11-18 00:53:00,1
2019-11-18 00:54:00,1
2019-11-18 00:55:00,1
2019-11-18 00:56:00,2
2019-11-18 00:57:00,6
2019-11-18 00:58:00,4
2019-11-18 00:59:00,1
2019-11-18 01:00:00,1
2019-11-18 01:01:00,2
2019-11-18 01:02:00,2
2019-11-18 01:03:00,1
2019-11-18 01:05:00,1
2019-11-18 01:06:00,1
2019-11-18 01:07:00,2
2019-11-18 06:00:00,1
2019-11-18 06:55:00,1
2019-11-18 06:56:00,1
2019-11-18 06:58:00,1
2019-11-18 07:00:00,1
2019-11-18 07:01:00,1
2019-11-18 07:05:00,1
2019-11-18 07:08:00,1
2019-11-18 07:14:00,1
2019-11-18 07:27:00,1
2019-11-18 07:28:00,1
2019-11-18 07:30:00,1
2019-11-18 07:33:00,1
2019-11-18 08:46:00,1
2019-11-18 12:40:00,1
2019-11-18 13:08:00,1
2019-11-18 13:12:00,1
2019-11-18 13:18:00,1
2019-11-18 13:20:00,1
2019-11-18 13:22:00,1
2019-11-18 13:29:00,1
2019-11-18 14:04:00,1
2019-11-18 14:15:00,1
2019-11-18 14:30:00,1
2019-11-18 15:50:00,1
2019-11-18 16:00:00,1
2019-11-18 16:03:00,2
2019-11-18 17:15:00,1
2019-11-18 18:04:00,1
2019-11-18 19:26:00,1
2019-11-18 21:59:00,2
2019-11-18 22:00:00,1
2019-11-18 22:23:00,1
2019-11-18 22:24:00,1
2019-11-18 22:25:00,2
2019-11-18 22:26:00,2
