46,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-11-18 09:47:00,2
2019-11-18 09:48:00,1
2019-11-18 09:49:00,1
2019-11-18 09:51:00,1
2019-11-18 09:52:00,2
2019-11-18 09:54:00,1
2019-11-18 09:55:00,1
2019-11-18 09:56:00,1
2019-11-18 09:57:00,1
2019-11-18 10:04:00,1
2019-11-18 10:06:00,1
2019-11-18 10:10:00,2
2019-11-18 10:12:00,1
2019-11-18 10:15:00,1
2019-11-18 10:17:00,1
2019-11-18 10:18:00,1
2019-11-18 10:22:00,1
2019-11-18 10:23:00,1
2019-11-18 10:26:00,1
2019-11-18 10:27:00,1
2019-11-18 10:30:00,1
2019-11-18 10:32:00,1
2019-11-18 10:34:00,1
2019-11-18 10:35:00,1
2019-11-18 10:38:00,1
2019-11-18 10:39:00,1
2019-11-18 10:42:00,1
2019-11-18 10:43:00,1
2019-11-18 10:47:00,1
2019-11-18 10:48:00,1
2019-11-18 10:51:00,1
2019-11-18 10:52:00,1
2019-11-18 11:05:00,1
2019-11-18 11:08:00,1
2019-11-18 11:09:00,1
2019-11-18 11:10:00,1
2019-11-18 11:11:00,1
2019-11-18 11:12:00,1
2019-11-18 11:13:00,1
2019-11-18 11:14:00,1
2019-11-18 11:16:00,2
2019-11-18 11:19:00,1
