2,"SELECT objID,u,g,r,i,z,petroR5#_r,petroR9#_r,Err_u,Err_g,Err_r,Err_i,Err_z,petroR5#Err_r,petroR9#Err_r,type into mydb.MyTable_# from Galaxy WHERE clean = # and r >= # and r < #"
2019-11-18 06:15:00,2
