2,"SELECT    m.ra AS ra1, m.dec AS dec1,    n.specobjid, n.distance,    o.ra AS ra2, o.dec AS dec2,   o.class,o.subclass,o.type,   o.z,o.zErr,o.mjd,   o.z_person,o.class_person,o.comments_person into MyDB.variable_spec_type FROM MyDB.variable_position AS m    OUTER APPLY fGetNearbyObjEq( m.ra, m.dec, #) AS n    LEFT JOIN SpecphotoAll AS o ON n.specobjid=o.specobjid"
2019-11-18 01:03:00,2
