129,select distinct parent from DBViewCols where viewname=&&&
2019-11-18 02:23:00,6
2019-11-18 04:04:00,21
2019-11-18 04:05:00,11
2019-11-18 04:06:00,32
2019-11-18 04:15:00,2
2019-11-18 04:41:00,4
2019-11-18 05:31:00,1
2019-11-18 06:16:00,1
2019-11-18 06:28:00,1
2019-11-18 07:01:00,1
2019-11-18 10:05:00,4
2019-11-18 10:32:00,4
2019-11-18 11:10:00,2
2019-11-18 11:12:00,1
2019-11-18 11:46:00,1
2019-11-18 12:51:00,2
2019-11-18 12:55:00,1
2019-11-18 13:05:00,1
2019-11-18 13:30:00,4
2019-11-18 13:31:00,2
2019-11-18 13:34:00,1
2019-11-18 13:35:00,3
2019-11-18 13:38:00,1
2019-11-18 13:39:00,2
2019-11-18 13:43:00,2
2019-11-18 13:49:00,2
2019-11-18 13:56:00,1
2019-11-18 13:58:00,1
2019-11-18 14:31:00,1
2019-11-18 17:39:00,1
2019-11-18 18:45:00,1
2019-11-18 18:55:00,1
2019-11-18 20:15:00,1
2019-11-18 22:12:00,3
2019-11-18 22:15:00,1
2019-11-18 22:38:00,1
2019-11-18 22:39:00,1
2019-11-18 22:57:00,1
2019-11-18 23:40:00,2
