1327,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-11-18 00:05:00,1
2019-11-18 00:07:00,7
2019-11-18 00:08:00,1
2019-11-18 00:15:00,1
2019-11-18 00:17:00,7
2019-11-18 00:18:00,2
2019-11-18 00:25:00,1
2019-11-18 00:27:00,7
2019-11-18 00:28:00,1
2019-11-18 00:35:00,1
2019-11-18 00:37:00,7
2019-11-18 00:38:00,2
2019-11-18 00:45:00,1
2019-11-18 00:47:00,7
2019-11-18 00:48:00,1
2019-11-18 00:55:00,1
2019-11-18 00:57:00,8
2019-11-18 00:58:00,2
2019-11-18 01:05:00,1
2019-11-18 01:07:00,6
2019-11-18 01:08:00,2
2019-11-18 01:15:00,1
2019-11-18 01:17:00,6
2019-11-18 01:18:00,2
2019-11-18 01:25:00,1
2019-11-18 01:27:00,6
2019-11-18 01:28:00,2
2019-11-18 01:35:00,1
2019-11-18 01:37:00,6
2019-11-18 01:38:00,2
2019-11-18 01:45:00,1
2019-11-18 01:47:00,6
2019-11-18 01:48:00,2
2019-11-18 01:55:00,1
2019-11-18 01:57:00,6
2019-11-18 01:58:00,2
2019-11-18 02:05:00,1
2019-11-18 02:07:00,6
2019-11-18 02:08:00,2
2019-11-18 02:15:00,1
2019-11-18 02:17:00,6
2019-11-18 02:18:00,2
2019-11-18 02:25:00,1
2019-11-18 02:27:00,7
2019-11-18 02:28:00,2
2019-11-18 02:35:00,1
2019-11-18 02:37:00,6
2019-11-18 02:38:00,2
2019-11-18 02:45:00,1
2019-11-18 02:47:00,5
2019-11-18 02:48:00,3
2019-11-18 02:55:00,1
2019-11-18 02:57:00,5
2019-11-18 02:58:00,3
2019-11-18 03:05:00,1
2019-11-18 03:07:00,5
2019-11-18 03:08:00,4
2019-11-18 03:15:00,1
2019-11-18 03:17:00,5
2019-11-18 03:18:00,3
2019-11-18 03:25:00,1
2019-11-18 03:27:00,5
2019-11-18 03:28:00,3
2019-11-18 03:35:00,1
2019-11-18 03:37:00,5
2019-11-18 03:38:00,3
2019-11-18 03:45:00,1
2019-11-18 03:47:00,5
2019-11-18 03:48:00,3
2019-11-18 03:55:00,1
2019-11-18 03:57:00,5
2019-11-18 03:58:00,3
2019-11-18 04:05:00,1
2019-11-18 04:07:00,5
2019-11-18 04:08:00,3
2019-11-18 04:15:00,1
2019-11-18 04:17:00,5
2019-11-18 04:18:00,3
2019-11-18 04:25:00,1
2019-11-18 04:27:00,5
2019-11-18 04:28:00,3
2019-11-18 04:35:00,1
2019-11-18 04:37:00,5
2019-11-18 04:38:00,3
2019-11-18 04:45:00,1
2019-11-18 04:47:00,5
2019-11-18 04:48:00,3
2019-11-18 04:55:00,1
2019-11-18 04:57:00,5
2019-11-18 04:58:00,3
2019-11-18 05:05:00,1
2019-11-18 05:07:00,5
2019-11-18 05:08:00,3
2019-11-18 05:15:00,1
2019-11-18 05:17:00,5
2019-11-18 05:18:00,3
2019-11-18 05:25:00,1
2019-11-18 05:27:00,4
2019-11-18 05:28:00,4
2019-11-18 05:35:00,1
2019-11-18 05:37:00,5
2019-11-18 05:38:00,3
2019-11-18 05:45:00,1
2019-11-18 05:47:00,4
2019-11-18 05:48:00,4
2019-11-18 05:55:00,1
2019-11-18 05:57:00,5
2019-11-18 05:58:00,4
2019-11-18 06:05:00,1
2019-11-18 06:07:00,5
2019-11-18 06:08:00,3
2019-11-18 06:15:00,1
2019-11-18 06:17:00,4
2019-11-18 06:18:00,3
2019-11-18 06:19:00,1
2019-11-18 06:25:00,1
2019-11-18 06:27:00,5
2019-11-18 06:28:00,2
2019-11-18 06:29:00,1
2019-11-18 06:35:00,1
2019-11-18 06:37:00,5
2019-11-18 06:38:00,2
2019-11-18 06:39:00,2
2019-11-18 06:45:00,1
2019-11-18 06:47:00,3
2019-11-18 06:48:00,5
2019-11-18 06:49:00,1
2019-11-18 06:55:00,1
2019-11-18 06:57:00,3
2019-11-18 06:58:00,4
2019-11-18 06:59:00,1
2019-11-18 07:05:00,1
2019-11-18 07:07:00,3
2019-11-18 07:08:00,4
2019-11-18 07:09:00,1
2019-11-18 07:15:00,1
2019-11-18 07:17:00,3
2019-11-18 07:18:00,4
2019-11-18 07:19:00,2
2019-11-18 07:25:00,1
2019-11-18 07:27:00,3
2019-11-18 07:28:00,4
2019-11-18 07:29:00,1
2019-11-18 07:35:00,1
2019-11-18 07:37:00,3
2019-11-18 07:38:00,4
2019-11-18 07:39:00,1
2019-11-18 07:45:00,1
2019-11-18 07:47:00,3
2019-11-18 07:48:00,4
2019-11-18 07:49:00,1
2019-11-18 07:55:00,1
2019-11-18 07:57:00,3
2019-11-18 07:58:00,4
2019-11-18 07:59:00,1
2019-11-18 08:05:00,1
2019-11-18 08:07:00,3
2019-11-18 08:08:00,4
2019-11-18 08:09:00,1
2019-11-18 08:15:00,1
2019-11-18 08:17:00,3
2019-11-18 08:18:00,4
2019-11-18 08:19:00,1
2019-11-18 08:25:00,1
2019-11-18 08:27:00,3
2019-11-18 08:28:00,4
2019-11-18 08:29:00,1
2019-11-18 08:35:00,1
2019-11-18 08:37:00,3
2019-11-18 08:38:00,4
2019-11-18 08:39:00,1
2019-11-18 08:45:00,1
2019-11-18 08:47:00,3
2019-11-18 08:48:00,4
2019-11-18 08:49:00,2
2019-11-18 08:55:00,1
2019-11-18 08:57:00,3
2019-11-18 08:58:00,4
2019-11-18 08:59:00,1
2019-11-18 09:05:00,1
2019-11-18 09:07:00,3
2019-11-18 09:08:00,4
2019-11-18 09:09:00,1
2019-11-18 09:15:00,1
2019-11-18 09:17:00,3
2019-11-18 09:18:00,4
2019-11-18 09:19:00,1
2019-11-18 09:26:00,1
2019-11-18 09:27:00,3
2019-11-18 09:28:00,4
2019-11-18 09:29:00,1
2019-11-18 09:36:00,1
2019-11-18 09:37:00,3
2019-11-18 09:38:00,4
2019-11-18 09:39:00,1
2019-11-18 09:46:00,1
2019-11-18 09:47:00,3
2019-11-18 09:48:00,4
2019-11-18 09:49:00,1
2019-11-18 09:56:00,1
2019-11-18 09:57:00,3
2019-11-18 09:58:00,4
2019-11-18 09:59:00,1
2019-11-18 10:06:00,1
2019-11-18 10:07:00,3
2019-11-18 10:08:00,4
2019-11-18 10:09:00,1
2019-11-18 10:16:00,1
2019-11-18 10:17:00,3
2019-11-18 10:18:00,4
2019-11-18 10:19:00,1
2019-11-18 10:26:00,1
2019-11-18 10:27:00,3
2019-11-18 10:28:00,4
2019-11-18 10:29:00,1
2019-11-18 10:36:00,1
2019-11-18 10:37:00,3
2019-11-18 10:38:00,4
2019-11-18 10:39:00,1
2019-11-18 10:46:00,1
2019-11-18 10:47:00,3
2019-11-18 10:48:00,4
2019-11-18 10:49:00,1
2019-11-18 10:56:00,1
2019-11-18 10:57:00,3
2019-11-18 10:58:00,4
2019-11-18 10:59:00,1
2019-11-18 11:06:00,1
2019-11-18 11:07:00,3
2019-11-18 11:08:00,4
2019-11-18 11:09:00,1
2019-11-18 11:16:00,1
2019-11-18 11:17:00,3
2019-11-18 11:18:00,4
2019-11-18 11:19:00,2
2019-11-18 11:26:00,1
2019-11-18 11:27:00,3
2019-11-18 11:28:00,4
2019-11-18 11:29:00,1
2019-11-18 11:36:00,1
2019-11-18 11:37:00,3
2019-11-18 11:38:00,4
2019-11-18 11:39:00,1
2019-11-18 11:46:00,1
2019-11-18 11:47:00,3
2019-11-18 11:48:00,4
2019-11-18 11:49:00,1
2019-11-18 11:56:00,1
2019-11-18 11:57:00,2
2019-11-18 11:58:00,5
2019-11-18 11:59:00,1
2019-11-18 12:06:00,1
2019-11-18 12:07:00,2
2019-11-18 12:08:00,5
2019-11-18 12:09:00,1
2019-11-18 12:16:00,1
2019-11-18 12:17:00,2
2019-11-18 12:18:00,6
2019-11-18 12:19:00,1
2019-11-18 12:26:00,1
2019-11-18 12:27:00,2
2019-11-18 12:28:00,6
2019-11-18 12:29:00,1
2019-11-18 12:36:00,1
2019-11-18 12:37:00,2
2019-11-18 12:38:00,5
2019-11-18 12:39:00,1
2019-11-18 12:46:00,1
2019-11-18 12:47:00,1
2019-11-18 12:48:00,6
2019-11-18 12:49:00,1
2019-11-18 12:56:00,1
2019-11-18 12:57:00,1
2019-11-18 12:58:00,6
2019-11-18 12:59:00,1
2019-11-18 13:06:00,1
2019-11-18 13:07:00,1
2019-11-18 13:08:00,6
2019-11-18 13:09:00,1
2019-11-18 13:16:00,1
2019-11-18 13:17:00,1
2019-11-18 13:18:00,6
2019-11-18 13:19:00,2
2019-11-18 13:26:00,1
2019-11-18 13:27:00,1
2019-11-18 13:28:00,6
2019-11-18 13:29:00,2
2019-11-18 13:36:00,1
2019-11-18 13:37:00,1
2019-11-18 13:38:00,7
2019-11-18 13:39:00,1
2019-11-18 13:46:00,1
2019-11-18 13:48:00,7
2019-11-18 13:49:00,1
2019-11-18 13:56:00,1
2019-11-18 13:58:00,7
2019-11-18 13:59:00,1
2019-11-18 14:06:00,1
2019-11-18 14:08:00,8
2019-11-18 14:09:00,1
2019-11-18 14:16:00,1
2019-11-18 14:18:00,8
2019-11-18 14:19:00,1
2019-11-18 14:26:00,1
2019-11-18 14:28:00,7
2019-11-18 14:29:00,1
