1,"select s.bestobjid,s.z,s.ra,s.dec,g.oiii_#_flux,g.oiii_#_flux_err,g.nii_#_flux,g.nii_#_flux_err,g.h_beta_flux,g.h_beta_flux_err,g.h_alpha_flux,g.h_alpha_flux_err  into mydb.ml_test from SpecObj as s, galSpecLine as g where   g.specObjID=s.bestobjid and s.z>=# and s.z<=#"
2019-11-18 06:43:00,1
