2,"SELECT    m.ra AS ra1, m.dec AS dec1, o.run, o.rerun, o.field, o.obj,    n.objid, o.mode,    o.ra AS ra2, o.dec AS dec2 into mydb.obj_gal_xmatch from MyDB.coord_gal_xmatch AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    JOIN PhotoObj AS o ON n.objid=o.objid"
2019-11-18 11:06:00,2
