2,"SELECT    m.ra AS ra1, m.dec AS dec1,    n.objid,n.distance,    o.ra AS ra2, o.dec AS dec2,   o.class,o.subclass,o.type,   o.z,o.zErr,o.mjd into MyDB.variable_spec_type FROM MyDB.variable_position AS m    OUTER APPLY dbo.fGetNearbyObjEq( m.ra, m.dec, #) AS n     LEFT JOIN SpecPhotoAll AS o ON n.ObjID=o.ObjID"
2019-11-18 01:20:00,2
