9,"select top # RunID, x,y, x*y - # as derived from Data where x > # and x+y between # and # order by RunID"
2019-11-18 12:35:00,1
2019-11-18 12:37:00,1
2019-11-18 12:38:00,2
2019-11-18 12:39:00,1
2019-11-18 12:42:00,1
2019-11-18 12:45:00,1
2019-11-18 12:50:00,2
