351,select * from dbo.fDocColumns(&&&)
2019-11-18 01:01:00,1
2019-11-18 01:32:00,2
2019-11-18 02:23:00,6
2019-11-18 02:25:00,2
2019-11-18 02:43:00,3
2019-11-18 04:02:00,17
2019-11-18 04:04:00,31
2019-11-18 04:05:00,7
2019-11-18 04:06:00,37
2019-11-18 04:15:00,2
2019-11-18 04:35:00,2
2019-11-18 04:41:00,4
2019-11-18 04:51:00,1
2019-11-18 05:16:00,10
2019-11-18 05:17:00,36
2019-11-18 05:31:00,1
2019-11-18 05:46:00,1
2019-11-18 06:00:00,3
2019-11-18 06:02:00,1
2019-11-18 06:28:00,3
2019-11-18 07:01:00,3
2019-11-18 07:36:00,2
2019-11-18 07:38:00,2
2019-11-18 07:41:00,4
2019-11-18 07:53:00,3
2019-11-18 07:55:00,2
2019-11-18 08:00:00,4
2019-11-18 08:01:00,6
2019-11-18 08:02:00,11
2019-11-18 08:26:00,3
2019-11-18 08:30:00,2
2019-11-18 08:33:00,2
2019-11-18 08:44:00,2
2019-11-18 08:48:00,6
2019-11-18 08:51:00,2
2019-11-18 09:15:00,1
2019-11-18 09:31:00,2
2019-11-18 10:04:00,2
2019-11-18 10:05:00,4
2019-11-18 10:06:00,1
2019-11-18 10:32:00,4
2019-11-18 10:41:00,1
2019-11-18 10:44:00,1
2019-11-18 10:49:00,4
2019-11-18 11:00:00,3
2019-11-18 11:07:00,2
2019-11-18 11:12:00,3
2019-11-18 11:44:00,1
2019-11-18 11:45:00,1
2019-11-18 11:46:00,3
2019-11-18 11:54:00,1
2019-11-18 12:00:00,1
2019-11-18 12:15:00,5
2019-11-18 12:27:00,3
2019-11-18 13:30:00,4
2019-11-18 13:34:00,2
2019-11-18 13:40:00,3
2019-11-18 14:15:00,2
2019-11-18 14:32:00,2
2019-11-18 15:26:00,1
2019-11-18 15:34:00,1
2019-11-18 15:37:00,2
2019-11-18 15:43:00,2
2019-11-18 16:52:00,1
2019-11-18 16:59:00,1
2019-11-18 17:20:00,3
2019-11-18 17:23:00,7
2019-11-18 17:32:00,1
2019-11-18 17:39:00,2
2019-11-18 17:52:00,3
2019-11-18 17:54:00,4
2019-11-18 17:55:00,2
2019-11-18 17:56:00,3
2019-11-18 19:11:00,2
2019-11-18 19:23:00,2
2019-11-18 19:28:00,1
2019-11-18 19:39:00,2
2019-11-18 19:45:00,2
2019-11-18 19:52:00,1
2019-11-18 20:07:00,3
2019-11-18 20:15:00,1
2019-11-18 20:23:00,2
2019-11-18 21:11:00,2
2019-11-18 22:12:00,1
2019-11-18 22:15:00,3
2019-11-18 22:21:00,2
2019-11-18 22:45:00,1
2019-11-18 22:59:00,2
2019-11-18 23:04:00,1
2019-11-18 23:10:00,1
2019-11-18 23:16:00,1
2019-11-18 23:31:00,1
2019-11-18 23:40:00,2
2019-11-18 23:44:00,3
2019-11-18 23:52:00,2
