50,select * from Frame where fieldId=#
2019-11-18 00:37:00,1
2019-11-18 00:48:00,1
2019-11-18 01:02:00,1
2019-11-18 01:44:00,1
2019-11-18 02:07:00,1
2019-11-18 02:20:00,1
2019-11-18 02:32:00,1
2019-11-18 02:46:00,1
2019-11-18 03:28:00,1
2019-11-18 04:09:00,1
2019-11-18 04:36:00,1
2019-11-18 04:54:00,1
2019-11-18 05:57:00,1
2019-11-18 06:29:00,1
2019-11-18 06:31:00,1
2019-11-18 06:47:00,1
2019-11-18 06:50:00,1
2019-11-18 09:46:00,1
2019-11-18 09:47:00,1
2019-11-18 10:03:00,1
2019-11-18 10:39:00,1
2019-11-18 10:47:00,1
2019-11-18 11:30:00,1
2019-11-18 11:39:00,1
2019-11-18 11:47:00,1
2019-11-18 11:54:00,1
2019-11-18 12:09:00,1
2019-11-18 12:13:00,1
2019-11-18 12:43:00,1
2019-11-18 12:54:00,1
2019-11-18 13:22:00,1
2019-11-18 13:38:00,1
2019-11-18 13:51:00,1
2019-11-18 16:10:00,1
2019-11-18 17:10:00,1
2019-11-18 17:29:00,1
2019-11-18 17:44:00,1
2019-11-18 18:00:00,1
2019-11-18 18:09:00,1
2019-11-18 18:21:00,1
2019-11-18 19:32:00,1
2019-11-18 19:45:00,1
2019-11-18 20:06:00,1
2019-11-18 20:49:00,1
2019-11-18 21:49:00,1
2019-11-18 22:04:00,1
2019-11-18 22:12:00,1
2019-11-18 22:28:00,1
2019-11-18 22:44:00,1
2019-11-18 23:07:00,1
