44,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-18 07:22:00,1
2019-11-18 07:23:00,2
2019-11-18 07:24:00,1
2019-11-18 07:25:00,1
2019-11-18 07:26:00,1
2019-11-18 09:09:00,1
2019-11-18 09:32:00,1
2019-11-18 09:43:00,1
2019-11-18 09:54:00,1
2019-11-18 09:55:00,1
2019-11-18 10:08:00,2
2019-11-18 10:09:00,1
2019-11-18 10:10:00,1
2019-11-18 10:11:00,2
2019-11-18 11:06:00,1
2019-11-18 11:20:00,2
2019-11-18 11:22:00,1
2019-11-18 11:23:00,1
2019-11-18 11:24:00,1
2019-11-18 13:03:00,1
2019-11-18 13:06:00,1
2019-11-18 13:11:00,1
2019-11-18 13:28:00,1
2019-11-18 13:30:00,1
2019-11-18 13:31:00,3
2019-11-18 13:32:00,2
2019-11-18 14:17:00,1
2019-11-18 14:20:00,1
2019-11-18 14:40:00,1
2019-11-18 14:46:00,1
2019-11-18 14:50:00,1
2019-11-18 14:55:00,1
2019-11-18 14:59:00,1
2019-11-18 15:03:00,1
2019-11-18 15:28:00,2
2019-11-18 15:40:00,1
