46,select * from SpecObjAll where specObjId=#
2019-03-16 02:53:00,1
2019-03-16 03:17:00,1
2019-03-16 05:16:00,1
2019-03-16 07:02:00,1
2019-03-16 07:22:00,1
2019-03-16 08:36:00,1
2019-03-16 12:46:00,26
2019-03-16 12:47:00,1
2019-03-16 13:11:00,1
2019-03-16 14:20:00,1
2019-03-16 14:21:00,1
2019-03-16 14:22:00,1
2019-03-16 14:30:00,1
2019-03-16 16:24:00,1
2019-03-16 16:42:00,1
2019-03-16 20:06:00,1
2019-03-16 20:44:00,2
2019-03-16 22:01:00,1
2019-03-16 22:50:00,1
2019-03-16 23:46:00,1
