16460,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-03-16 09:07:00,27
2019-03-16 09:08:00,35
2019-03-16 09:09:00,36
2019-03-16 09:10:00,41
2019-03-16 09:11:00,32
2019-03-16 09:12:00,26
2019-03-16 09:13:00,24
2019-03-16 09:14:00,25
2019-03-16 09:15:00,21
2019-03-16 09:16:00,18
2019-03-16 09:17:00,16
2019-03-16 09:18:00,18
2019-03-16 09:19:00,23
2019-03-16 09:20:00,17
2019-03-16 09:21:00,13
2019-03-16 09:22:00,19
2019-03-16 09:23:00,27
2019-03-16 09:24:00,18
2019-03-16 09:25:00,18
2019-03-16 09:26:00,19
2019-03-16 09:27:00,19
2019-03-16 09:28:00,22
2019-03-16 09:29:00,19
2019-03-16 09:30:00,18
2019-03-16 09:31:00,22
2019-03-16 09:32:00,21
2019-03-16 09:33:00,18
2019-03-16 09:34:00,18
2019-03-16 09:35:00,16
2019-03-16 09:36:00,17
2019-03-16 09:37:00,20
2019-03-16 09:38:00,23
2019-03-16 09:39:00,24
2019-03-16 09:40:00,34
2019-03-16 09:41:00,42
2019-03-16 09:42:00,54
2019-03-16 09:43:00,36
2019-03-16 09:44:00,57
2019-03-16 09:45:00,60
2019-03-16 09:46:00,57
2019-03-16 09:47:00,59
2019-03-16 09:48:00,59
2019-03-16 09:49:00,48
2019-03-16 09:50:00,39
2019-03-16 09:51:00,34
2019-03-16 09:52:00,39
2019-03-16 09:53:00,29
2019-03-16 09:54:00,32
2019-03-16 09:55:00,39
2019-03-16 09:56:00,35
2019-03-16 09:57:00,37
2019-03-16 09:58:00,39
2019-03-16 09:59:00,31
2019-03-16 10:00:00,28
2019-03-16 10:01:00,38
2019-03-16 10:02:00,27
2019-03-16 10:03:00,26
2019-03-16 10:04:00,26
2019-03-16 10:05:00,29
2019-03-16 10:06:00,28
2019-03-16 10:07:00,36
2019-03-16 10:08:00,36
2019-03-16 10:09:00,33
2019-03-16 10:10:00,27
2019-03-16 10:11:00,28
2019-03-16 10:12:00,28
2019-03-16 10:13:00,26
2019-03-16 10:14:00,30
2019-03-16 10:15:00,29
2019-03-16 10:16:00,36
2019-03-16 10:17:00,59
2019-03-16 10:18:00,59
2019-03-16 10:19:00,64
2019-03-16 10:20:00,72
2019-03-16 10:21:00,62
2019-03-16 10:22:00,63
2019-03-16 10:23:00,50
2019-03-16 10:24:00,45
2019-03-16 10:25:00,43
2019-03-16 10:26:00,46
2019-03-16 10:27:00,48
2019-03-16 10:28:00,64
2019-03-16 10:29:00,45
2019-03-16 10:30:00,49
2019-03-16 10:31:00,63
2019-03-16 10:32:00,51
2019-03-16 10:33:00,48
2019-03-16 10:34:00,51
2019-03-16 10:35:00,61
2019-03-16 10:36:00,41
2019-03-16 10:37:00,42
2019-03-16 10:38:00,58
2019-03-16 10:39:00,53
2019-03-16 10:40:00,38
2019-03-16 10:41:00,35
2019-03-16 10:42:00,40
2019-03-16 10:43:00,37
2019-03-16 10:44:00,36
2019-03-16 10:45:00,33
2019-03-16 10:46:00,37
2019-03-16 10:47:00,32
2019-03-16 10:48:00,31
2019-03-16 10:49:00,41
2019-03-16 10:50:00,56
2019-03-16 10:51:00,45
2019-03-16 10:52:00,56
2019-03-16 10:53:00,54
2019-03-16 10:54:00,37
2019-03-16 10:55:00,45
2019-03-16 10:56:00,35
2019-03-16 10:57:00,33
2019-03-16 10:58:00,31
2019-03-16 10:59:00,37
2019-03-16 11:00:00,29
2019-03-16 11:01:00,32
2019-03-16 11:02:00,32
2019-03-16 11:03:00,34
2019-03-16 11:04:00,27
2019-03-16 11:05:00,20
2019-03-16 11:06:00,39
2019-03-16 11:07:00,42
2019-03-16 11:08:00,43
2019-03-16 11:09:00,59
2019-03-16 11:10:00,91
2019-03-16 11:11:00,105
2019-03-16 11:12:00,63
2019-03-16 11:13:00,79
2019-03-16 11:14:00,52
2019-03-16 11:15:00,59
2019-03-16 11:16:00,48
2019-03-16 11:17:00,57
2019-03-16 11:18:00,59
2019-03-16 11:19:00,63
2019-03-16 11:20:00,48
2019-03-16 11:21:00,35
2019-03-16 11:22:00,35
2019-03-16 11:23:00,48
2019-03-16 11:24:00,47
2019-03-16 11:25:00,39
2019-03-16 11:26:00,39
2019-03-16 11:27:00,42
2019-03-16 11:28:00,47
2019-03-16 11:29:00,47
2019-03-16 11:30:00,43
2019-03-16 11:31:00,50
2019-03-16 11:32:00,39
2019-03-16 11:33:00,44
2019-03-16 11:34:00,36
2019-03-16 11:35:00,41
2019-03-16 11:36:00,39
2019-03-16 11:37:00,48
2019-03-16 11:38:00,36
2019-03-16 11:39:00,48
2019-03-16 11:40:00,63
2019-03-16 11:41:00,64
2019-03-16 11:42:00,62
2019-03-16 11:43:00,70
2019-03-16 11:44:00,72
2019-03-16 11:45:00,82
2019-03-16 11:46:00,76
2019-03-16 11:47:00,76
2019-03-16 11:48:00,74
2019-03-16 11:49:00,73
2019-03-16 11:50:00,82
2019-03-16 11:51:00,64
2019-03-16 11:52:00,53
2019-03-16 11:53:00,56
2019-03-16 11:54:00,48
2019-03-16 11:55:00,58
2019-03-16 11:56:00,63
2019-03-16 11:57:00,56
2019-03-16 11:58:00,69
2019-03-16 11:59:00,55
2019-03-16 12:00:00,40
2019-03-16 12:01:00,53
2019-03-16 12:02:00,58
2019-03-16 12:03:00,46
2019-03-16 12:04:00,48
2019-03-16 12:05:00,54
2019-03-16 12:06:00,52
2019-03-16 12:07:00,52
2019-03-16 12:08:00,41
2019-03-16 12:09:00,45
2019-03-16 12:10:00,46
2019-03-16 12:11:00,47
2019-03-16 12:12:00,48
2019-03-16 12:13:00,48
2019-03-16 12:14:00,40
2019-03-16 12:15:00,42
2019-03-16 12:16:00,45
2019-03-16 12:17:00,38
2019-03-16 12:18:00,44
2019-03-16 12:19:00,44
2019-03-16 12:20:00,53
2019-03-16 12:21:00,53
2019-03-16 12:22:00,56
2019-03-16 12:23:00,72
2019-03-16 12:24:00,80
2019-03-16 12:25:00,84
2019-03-16 12:26:00,86
2019-03-16 12:27:00,82
2019-03-16 12:28:00,93
2019-03-16 12:29:00,65
2019-03-16 12:30:00,76
2019-03-16 12:31:00,94
2019-03-16 12:32:00,69
2019-03-16 12:33:00,60
2019-03-16 12:34:00,70
2019-03-16 12:35:00,80
2019-03-16 12:36:00,65
2019-03-16 12:37:00,66
2019-03-16 12:38:00,69
2019-03-16 12:39:00,83
2019-03-16 12:40:00,66
2019-03-16 12:41:00,46
2019-03-16 12:42:00,61
2019-03-16 12:43:00,79
2019-03-16 12:44:00,76
2019-03-16 12:45:00,49
2019-03-16 12:46:00,40
2019-03-16 12:47:00,31
2019-03-16 12:48:00,35
2019-03-16 12:49:00,43
2019-03-16 12:50:00,38
2019-03-16 12:51:00,37
2019-03-16 12:52:00,38
2019-03-16 12:53:00,48
2019-03-16 12:54:00,39
2019-03-16 12:55:00,32
2019-03-16 12:56:00,35
2019-03-16 12:57:00,32
2019-03-16 12:58:00,26
2019-03-16 12:59:00,39
2019-03-16 13:00:00,39
2019-03-16 13:01:00,38
2019-03-16 13:02:00,33
2019-03-16 13:03:00,47
2019-03-16 13:04:00,39
2019-03-16 13:05:00,24
2019-03-16 13:06:00,37
2019-03-16 13:07:00,42
2019-03-16 13:08:00,39
2019-03-16 13:09:00,37
2019-03-16 13:10:00,37
2019-03-16 13:11:00,47
2019-03-16 13:12:00,55
2019-03-16 13:13:00,52
2019-03-16 13:14:00,42
2019-03-16 13:15:00,35
2019-03-16 13:16:00,45
2019-03-16 13:17:00,38
2019-03-16 13:18:00,49
2019-03-16 13:19:00,44
2019-03-16 13:20:00,54
2019-03-16 13:21:00,44
2019-03-16 13:22:00,65
2019-03-16 13:23:00,32
2019-03-16 13:24:00,28
2019-03-16 13:25:00,28
2019-03-16 13:26:00,25
2019-03-16 13:27:00,25
2019-03-16 13:28:00,24
2019-03-16 13:29:00,12
