99,select * from Photoz2 where objid=#
2019-03-16 16:34:00,14
2019-03-16 16:35:00,6
2019-03-16 18:13:00,13
2019-03-16 18:14:00,35
2019-03-16 18:15:00,30
2019-03-16 18:38:00,1
