265,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-03-16 00:46:00,1
2019-03-16 04:25:00,2
2019-03-16 04:47:00,5
2019-03-16 05:46:00,2
2019-03-16 06:47:00,2
2019-03-16 08:11:00,1
2019-03-16 08:15:00,1
2019-03-16 08:16:00,1
2019-03-16 08:18:00,1
2019-03-16 08:19:00,1
2019-03-16 08:20:00,3
2019-03-16 08:23:00,1
2019-03-16 08:24:00,1
2019-03-16 08:25:00,3
2019-03-16 08:26:00,1
2019-03-16 08:27:00,1
2019-03-16 08:46:00,1
2019-03-16 09:08:00,1
2019-03-16 09:46:00,1
2019-03-16 09:57:00,1
2019-03-16 10:00:00,1
2019-03-16 10:01:00,1
2019-03-16 10:05:00,1
2019-03-16 10:07:00,1
2019-03-16 12:46:00,1
2019-03-16 13:00:00,5
2019-03-16 13:01:00,3
2019-03-16 13:02:00,4
2019-03-16 13:03:00,2
2019-03-16 13:04:00,2
2019-03-16 13:05:00,2
2019-03-16 13:06:00,1
2019-03-16 13:07:00,2
2019-03-16 13:09:00,1
2019-03-16 13:11:00,1
2019-03-16 13:12:00,2
2019-03-16 13:13:00,3
2019-03-16 13:14:00,1
2019-03-16 13:15:00,1
2019-03-16 13:16:00,1
2019-03-16 13:18:00,2
2019-03-16 13:20:00,4
2019-03-16 13:21:00,2
2019-03-16 13:22:00,2
2019-03-16 13:23:00,5
2019-03-16 13:24:00,3
2019-03-16 13:26:00,2
2019-03-16 13:27:00,2
2019-03-16 13:30:00,5
2019-03-16 13:32:00,2
2019-03-16 13:33:00,1
2019-03-16 13:34:00,1
2019-03-16 13:35:00,3
2019-03-16 13:36:00,1
2019-03-16 13:37:00,1
2019-03-16 13:38:00,1
2019-03-16 13:40:00,4
2019-03-16 13:41:00,2
2019-03-16 13:43:00,4
2019-03-16 13:44:00,1
2019-03-16 13:45:00,3
2019-03-16 13:46:00,3
2019-03-16 13:47:00,2
2019-03-16 13:48:00,3
2019-03-16 13:50:00,1
2019-03-16 13:52:00,2
2019-03-16 13:54:00,4
2019-03-16 13:55:00,2
2019-03-16 13:57:00,3
2019-03-16 13:59:00,2
2019-03-16 14:00:00,5
2019-03-16 14:01:00,2
2019-03-16 14:02:00,1
2019-03-16 14:03:00,1
2019-03-16 14:04:00,1
2019-03-16 14:06:00,2
2019-03-16 14:07:00,2
2019-03-16 14:08:00,3
2019-03-16 14:09:00,1
2019-03-16 14:10:00,2
2019-03-16 14:11:00,1
2019-03-16 14:13:00,1
2019-03-16 14:14:00,2
2019-03-16 14:15:00,2
2019-03-16 14:17:00,1
2019-03-16 14:18:00,2
2019-03-16 14:19:00,3
2019-03-16 14:21:00,3
2019-03-16 14:22:00,1
2019-03-16 14:23:00,2
2019-03-16 14:24:00,2
2019-03-16 14:26:00,1
2019-03-16 14:27:00,3
2019-03-16 14:29:00,1
2019-03-16 14:31:00,1
2019-03-16 14:32:00,2
2019-03-16 14:34:00,2
2019-03-16 14:35:00,2
2019-03-16 14:36:00,1
2019-03-16 14:37:00,2
2019-03-16 14:38:00,3
2019-03-16 14:39:00,1
2019-03-16 14:40:00,6
2019-03-16 14:44:00,1
2019-03-16 14:45:00,3
2019-03-16 14:46:00,2
2019-03-16 14:47:00,1
2019-03-16 14:49:00,2
2019-03-16 14:50:00,1
2019-03-16 14:53:00,2
2019-03-16 14:54:00,2
2019-03-16 14:55:00,1
2019-03-16 14:57:00,1
2019-03-16 15:00:00,1
2019-03-16 15:03:00,1
2019-03-16 15:32:00,2
2019-03-16 15:33:00,1
2019-03-16 15:34:00,1
2019-03-16 15:37:00,3
2019-03-16 15:40:00,1
2019-03-16 15:42:00,3
2019-03-16 15:44:00,6
2019-03-16 15:45:00,1
2019-03-16 15:46:00,1
2019-03-16 15:47:00,5
2019-03-16 15:48:00,1
2019-03-16 15:49:00,5
2019-03-16 15:53:00,8
2019-03-16 15:56:00,2
2019-03-16 15:57:00,2
