25,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-16 00:30:00,1
2019-03-16 06:36:00,1
2019-03-16 06:37:00,1
2019-03-16 06:48:00,2
2019-03-16 10:50:00,1
2019-03-16 16:43:00,1
2019-03-16 17:00:00,1
2019-03-16 18:33:00,1
2019-03-16 18:35:00,1
2019-03-16 20:14:00,1
2019-03-16 20:15:00,1
2019-03-16 20:20:00,1
2019-03-16 20:21:00,1
2019-03-16 20:27:00,1
2019-03-16 20:34:00,1
2019-03-16 20:44:00,1
2019-03-16 20:46:00,1
2019-03-16 21:30:00,1
2019-03-16 21:31:00,1
2019-03-16 21:46:00,1
2019-03-16 21:52:00,1
2019-03-16 21:55:00,1
2019-03-16 21:59:00,1
2019-03-16 22:00:00,1
