1,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj  FROM ..PhotoObj AS p  WHERE (p.i - p.z) < # AND (p.i - p.z) > # AND p.u > #"
2019-03-16 22:52:00,1
