6,"select * from astrometry.budavari.Neighbors2Star2#eq order by #,#,#"
2019-03-16 14:12:00,1
2019-03-16 14:17:00,1
2019-03-16 14:20:00,1
2019-03-16 14:24:00,1
2019-03-16 14:43:00,1
2019-03-16 16:06:00,1
