2083,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-03-16 05:39:00,1
2019-03-16 05:48:00,1
2019-03-16 05:49:00,1
2019-03-16 05:51:00,1
2019-03-16 05:52:00,1
2019-03-16 05:53:00,1
2019-03-16 05:55:00,1
2019-03-16 05:57:00,1
2019-03-16 06:01:00,1
2019-03-16 06:02:00,1
2019-03-16 06:04:00,1
2019-03-16 06:07:00,1
2019-03-16 06:10:00,1
2019-03-16 06:12:00,1
2019-03-16 06:20:00,1
2019-03-16 06:26:00,1
2019-03-16 06:31:00,1
2019-03-16 06:33:00,1
2019-03-16 06:35:00,1
2019-03-16 06:39:00,1
2019-03-16 06:46:00,1
2019-03-16 06:48:00,1
2019-03-16 06:50:00,1
2019-03-16 06:51:00,1
2019-03-16 06:56:00,1
2019-03-16 06:58:00,1
2019-03-16 06:59:00,1
2019-03-16 07:03:00,1
2019-03-16 07:04:00,1
2019-03-16 07:05:00,1
2019-03-16 07:08:00,1
2019-03-16 07:11:00,1
2019-03-16 07:12:00,1
2019-03-16 07:18:00,1
2019-03-16 07:20:00,1
2019-03-16 07:23:00,1
2019-03-16 07:27:00,1
2019-03-16 07:30:00,1
2019-03-16 07:31:00,1
2019-03-16 07:32:00,1
2019-03-16 07:38:00,1
2019-03-16 07:40:00,1
2019-03-16 07:41:00,1
2019-03-16 07:44:00,1
2019-03-16 07:45:00,1
2019-03-16 07:49:00,1
2019-03-16 07:51:00,1
2019-03-16 07:53:00,1
2019-03-16 07:56:00,1
2019-03-16 07:59:00,1
2019-03-16 08:01:00,1
2019-03-16 08:02:00,1
2019-03-16 08:03:00,1
2019-03-16 08:05:00,1
2019-03-16 08:06:00,1
2019-03-16 08:08:00,1
