98,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-04 00:09:00,1
2019-06-04 00:28:00,2
2019-06-04 04:07:00,1
2019-06-04 05:37:00,1
2019-06-04 06:00:00,1
2019-06-04 07:00:00,2
2019-06-04 07:01:00,1
2019-06-04 07:03:00,2
2019-06-04 07:04:00,2
2019-06-04 09:17:00,1
2019-06-04 09:19:00,1
2019-06-04 09:33:00,1
2019-06-04 09:34:00,1
2019-06-04 09:35:00,1
2019-06-04 09:38:00,2
2019-06-04 09:39:00,2
2019-06-04 09:40:00,1
2019-06-04 09:41:00,1
2019-06-04 09:43:00,2
2019-06-04 09:44:00,2
2019-06-04 09:46:00,2
2019-06-04 09:47:00,2
2019-06-04 09:50:00,1
2019-06-04 10:44:00,1
2019-06-04 10:58:00,1
2019-06-04 11:11:00,1
2019-06-04 11:17:00,1
2019-06-04 11:52:00,1
2019-06-04 12:03:00,2
2019-06-04 12:24:00,1
2019-06-04 12:35:00,1
2019-06-04 13:09:00,2
2019-06-04 13:10:00,2
2019-06-04 13:16:00,1
2019-06-04 13:17:00,2
2019-06-04 13:21:00,1
2019-06-04 13:23:00,1
2019-06-04 13:25:00,1
2019-06-04 13:39:00,1
2019-06-04 13:47:00,1
2019-06-04 13:49:00,1
2019-06-04 13:55:00,1
2019-06-04 13:57:00,2
2019-06-04 13:58:00,1
2019-06-04 14:02:00,1
2019-06-04 14:03:00,4
2019-06-04 14:08:00,1
2019-06-04 14:12:00,1
2019-06-04 14:15:00,2
2019-06-04 14:16:00,1
2019-06-04 14:20:00,1
2019-06-04 15:21:00,1
2019-06-04 15:22:00,1
2019-06-04 15:33:00,2
2019-06-04 15:36:00,2
2019-06-04 15:38:00,1
2019-06-04 15:47:00,1
2019-06-04 15:50:00,1
2019-06-04 15:51:00,1
2019-06-04 17:36:00,1
2019-06-04 19:08:00,1
2019-06-04 19:12:00,2
2019-06-04 19:20:00,1
2019-06-04 19:21:00,1
2019-06-04 19:42:00,1
2019-06-04 19:54:00,1
2019-06-04 20:20:00,1
2019-06-04 20:24:00,1
2019-06-04 20:25:00,1
2019-06-04 20:39:00,1
2019-06-04 21:15:00,1
2019-06-04 21:49:00,1
2019-06-04 21:51:00,1
2019-06-04 21:52:00,1
2019-06-04 22:14:00,1
2019-06-04 22:20:00,1
