191,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-06-04 00:45:00,1
2019-06-04 01:44:00,1
2019-06-04 01:57:00,9
2019-06-04 02:23:00,9
2019-06-04 02:41:00,9
2019-06-04 02:44:00,1
2019-06-04 03:44:00,1
2019-06-04 04:45:00,1
2019-06-04 05:45:00,1
2019-06-04 06:02:00,12
2019-06-04 06:44:00,1
2019-06-04 06:58:00,9
2019-06-04 07:44:00,1
2019-06-04 08:38:00,1
2019-06-04 08:44:00,1
2019-06-04 09:24:00,1
2019-06-04 09:30:00,1
2019-06-04 09:39:00,2
2019-06-04 09:40:00,5
2019-06-04 09:41:00,1
2019-06-04 09:42:00,6
2019-06-04 09:44:00,1
2019-06-04 09:46:00,9
2019-06-04 10:44:00,1
2019-06-04 11:09:00,9
2019-06-04 11:44:00,1
2019-06-04 12:44:00,1
2019-06-04 13:29:00,3
2019-06-04 13:34:00,1
2019-06-04 13:35:00,5
2019-06-04 13:36:00,2
2019-06-04 13:44:00,1
2019-06-04 13:46:00,1
2019-06-04 13:49:00,6
2019-06-04 13:50:00,1
2019-06-04 14:22:00,8
2019-06-04 14:23:00,1
2019-06-04 14:24:00,9
2019-06-04 14:44:00,1
2019-06-04 15:44:00,1
2019-06-04 16:44:00,1
2019-06-04 16:57:00,1
2019-06-04 17:15:00,1
2019-06-04 17:18:00,6
2019-06-04 17:19:00,1
2019-06-04 17:20:00,1
2019-06-04 17:24:00,1
2019-06-04 17:27:00,1
2019-06-04 17:29:00,3
2019-06-04 17:30:00,4
2019-06-04 17:38:00,7
2019-06-04 17:44:00,8
2019-06-04 18:44:00,9
2019-06-04 18:46:00,1
2019-06-04 19:45:00,1
2019-06-04 19:50:00,4
2019-06-04 19:51:00,5
