5168,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-04 16:31:00,1
2019-06-04 16:38:00,2
2019-06-04 16:39:00,8
2019-06-04 16:40:00,8
2019-06-04 16:41:00,6
2019-06-04 16:42:00,8
2019-06-04 16:43:00,8
2019-06-04 16:44:00,9
2019-06-04 16:45:00,7
2019-06-04 16:46:00,7
2019-06-04 16:47:00,5
2019-06-04 16:48:00,8
2019-06-04 16:49:00,8
2019-06-04 16:50:00,11
2019-06-04 16:51:00,9
2019-06-04 16:52:00,8
2019-06-04 16:53:00,14
2019-06-04 16:54:00,8
2019-06-04 16:55:00,8
2019-06-04 16:56:00,8
2019-06-04 16:57:00,8
2019-06-04 16:58:00,8
2019-06-04 16:59:00,8
2019-06-04 17:00:00,12
2019-06-04 17:01:00,6
2019-06-04 17:02:00,2
2019-06-04 17:03:00,10
2019-06-04 17:04:00,10
2019-06-04 17:05:00,6
2019-06-04 17:06:00,8
2019-06-04 17:07:00,8
2019-06-04 17:08:00,8
2019-06-04 17:09:00,8
2019-06-04 17:10:00,8
2019-06-04 17:11:00,12
2019-06-04 17:12:00,9
2019-06-04 17:13:00,15
2019-06-04 17:14:00,8
2019-06-04 17:15:00,12
2019-06-04 17:16:00,11
2019-06-04 17:17:00,9
2019-06-04 17:18:00,8
2019-06-04 17:19:00,6
2019-06-04 17:20:00,10
2019-06-04 17:21:00,9
2019-06-04 17:22:00,7
2019-06-04 17:23:00,16
2019-06-04 17:24:00,8
2019-06-04 17:25:00,12
2019-06-04 17:26:00,10
2019-06-04 17:27:00,14
2019-06-04 17:28:00,12
2019-06-04 17:29:00,12
2019-06-04 17:30:00,9
2019-06-04 17:31:00,11
2019-06-04 17:32:00,8
2019-06-04 17:33:00,8
2019-06-04 17:34:00,12
2019-06-04 17:35:00,8
2019-06-04 17:36:00,9
2019-06-04 17:37:00,5
2019-06-04 17:38:00,7
2019-06-04 17:39:00,10
2019-06-04 17:40:00,9
2019-06-04 17:41:00,8
2019-06-04 17:42:00,12
2019-06-04 17:43:00,8
2019-06-04 17:44:00,10
2019-06-04 17:45:00,13
2019-06-04 17:46:00,7
2019-06-04 17:47:00,6
2019-06-04 17:48:00,8
2019-06-04 17:49:00,10
2019-06-04 17:50:00,6
2019-06-04 17:51:00,12
2019-06-04 17:52:00,6
2019-06-04 17:53:00,10
2019-06-04 17:54:00,8
2019-06-04 17:55:00,8
2019-06-04 17:56:00,4
2019-06-04 17:57:00,8
2019-06-04 17:58:00,8
2019-06-04 17:59:00,8
2019-06-04 18:00:00,11
2019-06-04 18:01:00,11
2019-06-04 18:02:00,20
2019-06-04 18:03:00,13
2019-06-04 18:04:00,9
2019-06-04 18:05:00,14
2019-06-04 18:06:00,8
2019-06-04 18:07:00,8
2019-06-04 18:08:00,10
2019-06-04 18:09:00,9
