1,"SELECT DISTINCT s.ra, s.dec, s.z, s.zErr FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.fiberid=#)"
2019-06-04 08:54:00,1
