446,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-06-04 14:08:00,1
2019-06-04 14:09:00,1
2019-06-04 14:42:00,79
2019-06-04 14:43:00,314
2019-06-04 14:44:00,35
2019-06-04 15:31:00,1
2019-06-04 15:40:00,1
2019-06-04 15:48:00,1
2019-06-04 15:50:00,1
2019-06-04 18:32:00,4
2019-06-04 19:00:00,2
2019-06-04 19:01:00,2
2019-06-04 19:39:00,2
2019-06-04 19:41:00,2
