1,"SELECT DISTINCT s.ra, s.dec, s.z, s.zErr, s.specClass FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.fiberid=#)"
2019-06-04 08:56:00,1
