44,select * from SpecObjAll where specObjId=#
2019-06-04 02:38:00,1
2019-06-04 03:10:00,1
2019-06-04 04:02:00,1
2019-06-04 07:14:00,1
2019-06-04 10:52:00,1
2019-06-04 10:59:00,1
2019-06-04 11:19:00,3
2019-06-04 11:20:00,11
2019-06-04 11:21:00,7
2019-06-04 11:22:00,2
2019-06-04 13:34:00,1
2019-06-04 13:39:00,1
2019-06-04 13:54:00,1
2019-06-04 14:35:00,1
2019-06-04 15:04:00,4
2019-06-04 17:30:00,1
2019-06-04 20:09:00,2
2019-06-04 21:09:00,1
2019-06-04 21:49:00,1
2019-06-04 22:23:00,1
2019-06-04 23:44:00,1
