78,select distinct parent from DBViewCols where viewname=&&&
2019-06-04 02:07:00,1
2019-06-04 02:34:00,1
2019-06-04 02:38:00,1
2019-06-04 03:35:00,1
2019-06-04 06:21:00,1
2019-06-04 07:00:00,2
2019-06-04 07:07:00,1
2019-06-04 08:01:00,1
2019-06-04 08:04:00,1
2019-06-04 08:23:00,4
2019-06-04 08:26:00,5
2019-06-04 08:27:00,5
2019-06-04 08:28:00,3
2019-06-04 08:29:00,1
2019-06-04 09:06:00,6
2019-06-04 09:07:00,1
2019-06-04 09:33:00,1
2019-06-04 09:41:00,1
2019-06-04 09:50:00,1
2019-06-04 10:44:00,1
2019-06-04 11:17:00,1
2019-06-04 11:19:00,1
2019-06-04 12:03:00,2
2019-06-04 12:24:00,1
2019-06-04 13:10:00,2
2019-06-04 13:16:00,2
2019-06-04 13:17:00,2
2019-06-04 13:18:00,1
2019-06-04 13:23:00,1
2019-06-04 13:55:00,1
2019-06-04 13:57:00,2
2019-06-04 13:58:00,1
2019-06-04 14:03:00,2
2019-06-04 14:08:00,1
2019-06-04 14:15:00,2
2019-06-04 14:16:00,1
2019-06-04 14:20:00,1
2019-06-04 14:34:00,1
2019-06-04 15:21:00,1
2019-06-04 15:22:00,1
2019-06-04 15:33:00,2
2019-06-04 15:47:00,1
2019-06-04 15:50:00,1
2019-06-04 15:51:00,1
2019-06-04 17:50:00,1
2019-06-04 17:57:00,1
2019-06-04 19:08:00,1
2019-06-04 19:24:00,1
2019-06-04 19:25:00,1
2019-06-04 21:05:00,1
2019-06-04 22:35:00,1
