35,select * from fDocFunctionParams(&&&)
2019-06-04 01:05:00,1
2019-06-04 02:31:00,1
2019-06-04 03:30:00,1
2019-06-04 04:03:00,1
2019-06-04 04:04:00,1
2019-06-04 04:07:00,2
2019-06-04 05:10:00,1
2019-06-04 07:04:00,1
2019-06-04 08:10:00,2
2019-06-04 08:11:00,1
2019-06-04 10:10:00,1
2019-06-04 10:28:00,1
2019-06-04 11:17:00,1
2019-06-04 11:58:00,1
2019-06-04 12:59:00,1
2019-06-04 13:10:00,1
2019-06-04 14:09:00,1
2019-06-04 14:44:00,1
2019-06-04 15:16:00,1
2019-06-04 16:48:00,1
2019-06-04 17:49:00,1
2019-06-04 17:55:00,1
2019-06-04 18:34:00,1
2019-06-04 18:36:00,1
2019-06-04 19:10:00,1
2019-06-04 20:24:00,1
2019-06-04 20:47:00,1
2019-06-04 21:04:00,1
2019-06-04 21:20:00,1
2019-06-04 21:24:00,1
2019-06-04 22:30:00,1
2019-06-04 22:40:00,1
2019-06-04 23:05:00,1
