1,"SELECT    p.ra,p.dec,f.mjd_i,p.u,p.g,p.r,p.i,p.z,p.objID,p.err_i,p.type FROM    photoObj p JOIN field f ON p.fieldid=f.fieldid WHERE    f.mjd_i != #   /*AND p.psfMag_i - p.cmodelMag_i > #*/   AND p.ra BETWEEN # AND #   AND p.dec BETWEEN -.# AND -.# ORDER BY    p.objID"
2019-06-04 09:41:00,1
