65,select distinct parent from DBViewCols where viewname=&&&
2019-02-01 00:31:00,1
2019-02-01 00:32:00,1
2019-02-01 05:03:00,1
2019-02-01 07:28:00,1
2019-02-01 07:29:00,2
2019-02-01 07:30:00,2
2019-02-01 07:32:00,2
2019-02-01 07:33:00,2
2019-02-01 07:34:00,2
2019-02-01 07:36:00,1
2019-02-01 09:49:00,1
2019-02-01 12:57:00,1
2019-02-01 13:51:00,1
2019-02-01 13:52:00,1
2019-02-01 15:34:00,1
2019-02-01 16:42:00,1
2019-02-01 16:47:00,1
2019-02-01 18:22:00,1
2019-02-01 19:20:00,2
2019-02-01 19:21:00,8
2019-02-01 19:22:00,7
2019-02-01 19:23:00,7
2019-02-01 19:24:00,6
2019-02-01 19:25:00,8
2019-02-01 19:26:00,2
2019-02-01 20:49:00,1
2019-02-01 21:24:00,1
