15,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-02-01 02:21:00,1
2019-02-01 02:33:00,1
2019-02-01 02:40:00,1
2019-02-01 02:45:00,1
2019-02-01 03:19:00,1
2019-02-01 03:20:00,2
2019-02-01 03:34:00,1
2019-02-01 03:38:00,2
2019-02-01 07:12:00,1
2019-02-01 08:54:00,1
2019-02-01 10:17:00,1
2019-02-01 11:13:00,1
2019-02-01 12:48:00,1
