1633,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-10-15 16:36:00,24
2019-10-15 16:37:00,22
2019-10-15 16:40:00,29
2019-10-15 16:41:00,27
2019-10-15 16:42:00,37
2019-10-15 16:43:00,14
2019-10-15 16:53:00,26
2019-10-15 16:54:00,26
2019-10-15 16:55:00,32
2019-10-15 16:56:00,18
2019-10-15 17:45:00,26
2019-10-15 17:46:00,51
2019-10-15 17:47:00,61
2019-10-15 17:48:00,60
2019-10-15 17:49:00,17
2019-10-15 17:50:00,33
2019-10-15 17:51:00,56
2019-10-15 17:52:00,54
2019-10-15 17:53:00,43
2019-10-15 17:54:00,58
2019-10-15 17:55:00,37
2019-10-15 17:56:00,28
2019-10-15 17:57:00,6
2019-10-15 17:58:00,37
2019-10-15 17:59:00,37
2019-10-15 18:00:00,22
2019-10-15 18:05:00,1
2019-10-15 18:39:00,48
2019-10-15 18:40:00,72
2019-10-15 18:41:00,64
2019-10-15 18:42:00,29
2019-10-15 18:50:00,1
2019-10-15 18:53:00,14
2019-10-15 18:54:00,38
2019-10-15 18:55:00,69
2019-10-15 18:56:00,66
2019-10-15 18:57:00,84
2019-10-15 18:58:00,96
2019-10-15 18:59:00,86
2019-10-15 19:00:00,58
2019-10-15 19:01:00,26
