2,"select s.z, s.ra,s.dec,s.petromag_r,s.extinction_r,p.korrR,t0#_bar_a0#_bar_debiased,t0#_bar_a0#_no_bar_debiased,t0#_spiral_a0#_spiral_debiased from zoo2MainPhotoz as z, Photoz as p,SpecPhotoAll as s into mydb.table1   where p.objID = s.objID and s.specObjID = z.specObjID"
2019-10-15 05:22:00,2
