14473,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-15 00:04:00,3
2019-10-15 00:05:00,57
2019-10-15 00:06:00,35
2019-10-15 00:07:00,1
2019-10-15 00:08:00,8
2019-10-15 00:14:00,3
2019-10-15 00:15:00,48
2019-10-15 00:16:00,40
2019-10-15 00:17:00,1
2019-10-15 00:18:00,8
2019-10-15 00:24:00,3
2019-10-15 00:25:00,49
2019-10-15 00:26:00,38
2019-10-15 00:27:00,1
2019-10-15 00:28:00,8
2019-10-15 00:34:00,3
2019-10-15 00:35:00,43
2019-10-15 00:36:00,47
2019-10-15 00:37:00,1
2019-10-15 00:38:00,8
2019-10-15 00:44:00,3
2019-10-15 00:45:00,42
2019-10-15 00:46:00,48
2019-10-15 00:47:00,1
2019-10-15 00:48:00,8
2019-10-15 00:54:00,3
2019-10-15 00:55:00,43
2019-10-15 00:56:00,49
2019-10-15 00:57:00,1
2019-10-15 00:58:00,8
2019-10-15 01:04:00,3
2019-10-15 01:05:00,31
2019-10-15 01:06:00,58
2019-10-15 01:07:00,1
2019-10-15 01:08:00,8
2019-10-15 01:14:00,3
2019-10-15 01:15:00,32
2019-10-15 01:16:00,56
2019-10-15 01:17:00,1
2019-10-15 01:18:00,8
2019-10-15 01:24:00,3
2019-10-15 01:25:00,31
2019-10-15 01:26:00,56
2019-10-15 01:27:00,1
2019-10-15 01:28:00,8
2019-10-15 01:34:00,3
2019-10-15 01:35:00,32
2019-10-15 01:36:00,58
2019-10-15 01:37:00,1
2019-10-15 01:38:00,8
2019-10-15 01:44:00,3
2019-10-15 01:45:00,34
2019-10-15 01:46:00,57
2019-10-15 01:47:00,1
2019-10-15 01:48:00,8
2019-10-15 01:54:00,3
2019-10-15 01:55:00,35
2019-10-15 01:56:00,56
2019-10-15 01:57:00,1
2019-10-15 01:58:00,8
2019-10-15 02:04:00,3
2019-10-15 02:05:00,33
2019-10-15 02:06:00,57
2019-10-15 02:07:00,1
2019-10-15 02:08:00,8
2019-10-15 02:14:00,3
2019-10-15 02:15:00,33
2019-10-15 02:16:00,57
2019-10-15 02:17:00,1
2019-10-15 02:18:00,8
2019-10-15 02:24:00,3
2019-10-15 02:25:00,33
2019-10-15 02:26:00,56
2019-10-15 02:27:00,1
2019-10-15 02:28:00,8
2019-10-15 02:34:00,3
2019-10-15 02:35:00,31
2019-10-15 02:36:00,56
2019-10-15 02:37:00,1
2019-10-15 02:38:00,8
2019-10-15 02:44:00,3
2019-10-15 02:45:00,31
2019-10-15 02:46:00,60
2019-10-15 02:47:00,1
2019-10-15 02:48:00,8
2019-10-15 02:54:00,3
2019-10-15 02:55:00,31
2019-10-15 02:56:00,56
2019-10-15 02:57:00,1
2019-10-15 02:58:00,8
2019-10-15 03:04:00,3
2019-10-15 03:05:00,32
2019-10-15 03:06:00,56
2019-10-15 03:07:00,1
2019-10-15 03:08:00,8
2019-10-15 03:14:00,3
2019-10-15 03:15:00,33
2019-10-15 03:16:00,56
2019-10-15 03:17:00,1
2019-10-15 03:18:00,8
2019-10-15 03:24:00,3
2019-10-15 03:25:00,31
2019-10-15 03:26:00,58
2019-10-15 03:27:00,1
2019-10-15 03:28:00,8
2019-10-15 03:34:00,3
2019-10-15 03:35:00,34
2019-10-15 03:36:00,56
2019-10-15 03:37:00,1
2019-10-15 03:38:00,8
2019-10-15 03:44:00,3
2019-10-15 03:45:00,33
2019-10-15 03:46:00,56
2019-10-15 03:47:00,1
2019-10-15 03:48:00,8
2019-10-15 03:54:00,3
2019-10-15 03:55:00,33
2019-10-15 03:56:00,56
2019-10-15 03:57:00,1
2019-10-15 03:58:00,8
2019-10-15 04:04:00,3
2019-10-15 04:05:00,33
2019-10-15 04:06:00,56
2019-10-15 04:07:00,2
2019-10-15 04:08:00,8
2019-10-15 04:14:00,3
2019-10-15 04:15:00,33
2019-10-15 04:16:00,55
2019-10-15 04:17:00,2
2019-10-15 04:18:00,8
2019-10-15 04:24:00,3
2019-10-15 04:25:00,35
2019-10-15 04:26:00,62
2019-10-15 04:27:00,2
2019-10-15 04:28:00,8
2019-10-15 04:34:00,3
2019-10-15 04:35:00,32
2019-10-15 04:36:00,56
2019-10-15 04:37:00,2
2019-10-15 04:38:00,8
2019-10-15 04:44:00,3
2019-10-15 04:45:00,32
2019-10-15 04:46:00,57
2019-10-15 04:47:00,2
2019-10-15 04:48:00,8
2019-10-15 04:54:00,3
2019-10-15 04:55:00,32
2019-10-15 04:56:00,57
2019-10-15 04:57:00,2
2019-10-15 04:58:00,8
2019-10-15 05:04:00,3
2019-10-15 05:05:00,31
2019-10-15 05:06:00,55
2019-10-15 05:07:00,2
2019-10-15 05:08:00,8
2019-10-15 05:14:00,3
2019-10-15 05:15:00,31
2019-10-15 05:16:00,55
2019-10-15 05:17:00,2
2019-10-15 05:18:00,8
2019-10-15 05:24:00,3
2019-10-15 05:25:00,32
2019-10-15 05:26:00,55
2019-10-15 05:27:00,2
2019-10-15 05:28:00,8
2019-10-15 05:34:00,3
2019-10-15 05:35:00,31
2019-10-15 05:36:00,55
2019-10-15 05:37:00,2
2019-10-15 05:38:00,8
2019-10-15 05:44:00,3
2019-10-15 05:45:00,25
2019-10-15 05:46:00,61
2019-10-15 05:47:00,2
2019-10-15 05:48:00,8
2019-10-15 05:54:00,3
2019-10-15 05:55:00,29
2019-10-15 05:56:00,59
2019-10-15 05:57:00,2
2019-10-15 05:58:00,8
2019-10-15 06:04:00,3
2019-10-15 06:05:00,28
2019-10-15 06:06:00,58
2019-10-15 06:07:00,2
2019-10-15 06:08:00,8
2019-10-15 06:14:00,3
2019-10-15 06:15:00,28
2019-10-15 06:16:00,58
2019-10-15 06:17:00,2
2019-10-15 06:18:00,8
2019-10-15 06:24:00,3
2019-10-15 06:25:00,30
2019-10-15 06:26:00,61
2019-10-15 06:27:00,2
2019-10-15 06:28:00,8
2019-10-15 06:34:00,3
2019-10-15 06:35:00,27
2019-10-15 06:36:00,63
2019-10-15 06:37:00,2
2019-10-15 06:38:00,8
2019-10-15 06:44:00,3
2019-10-15 06:45:00,27
2019-10-15 06:46:00,68
2019-10-15 06:47:00,2
2019-10-15 06:48:00,8
2019-10-15 06:54:00,3
2019-10-15 06:55:00,27
2019-10-15 06:56:00,61
2019-10-15 06:57:00,2
2019-10-15 06:58:00,8
2019-10-15 07:04:00,3
2019-10-15 07:05:00,27
2019-10-15 07:06:00,62
2019-10-15 07:07:00,3
2019-10-15 07:08:00,8
2019-10-15 07:14:00,3
2019-10-15 07:15:00,27
2019-10-15 07:16:00,62
2019-10-15 07:17:00,3
2019-10-15 07:18:00,8
2019-10-15 07:24:00,3
2019-10-15 07:25:00,31
2019-10-15 07:26:00,60
2019-10-15 07:27:00,2
2019-10-15 07:28:00,9
2019-10-15 07:34:00,3
2019-10-15 07:35:00,27
2019-10-15 07:36:00,62
2019-10-15 07:37:00,2
2019-10-15 07:38:00,9
2019-10-15 07:44:00,3
2019-10-15 07:45:00,27
2019-10-15 07:46:00,62
2019-10-15 07:47:00,2
2019-10-15 07:48:00,9
2019-10-15 07:54:00,3
2019-10-15 07:55:00,27
2019-10-15 07:56:00,63
2019-10-15 07:57:00,2
2019-10-15 07:58:00,9
2019-10-15 08:04:00,3
2019-10-15 08:05:00,27
2019-10-15 08:06:00,64
2019-10-15 08:07:00,2
2019-10-15 08:08:00,9
2019-10-15 08:14:00,3
2019-10-15 08:15:00,27
2019-10-15 08:16:00,60
2019-10-15 08:17:00,2
2019-10-15 08:18:00,9
2019-10-15 08:24:00,3
2019-10-15 08:25:00,25
2019-10-15 08:26:00,64
2019-10-15 08:27:00,2
2019-10-15 08:28:00,9
2019-10-15 08:34:00,3
2019-10-15 08:35:00,28
2019-10-15 08:36:00,64
2019-10-15 08:37:00,2
2019-10-15 08:38:00,9
2019-10-15 08:44:00,3
2019-10-15 08:45:00,25
2019-10-15 08:46:00,60
2019-10-15 08:47:00,2
2019-10-15 08:48:00,9
2019-10-15 08:54:00,3
2019-10-15 08:55:00,26
2019-10-15 08:56:00,64
2019-10-15 08:57:00,2
2019-10-15 08:58:00,9
2019-10-15 09:04:00,3
2019-10-15 09:05:00,26
2019-10-15 09:06:00,64
2019-10-15 09:07:00,2
2019-10-15 09:08:00,9
2019-10-15 09:14:00,3
2019-10-15 09:15:00,25
2019-10-15 09:16:00,62
2019-10-15 09:17:00,2
2019-10-15 09:18:00,10
2019-10-15 09:24:00,3
2019-10-15 09:25:00,29
2019-10-15 09:26:00,62
2019-10-15 09:27:00,2
2019-10-15 09:28:00,9
2019-10-15 09:34:00,1
2019-10-15 09:35:00,27
2019-10-15 09:36:00,64
2019-10-15 09:37:00,2
2019-10-15 09:38:00,9
2019-10-15 09:44:00,1
2019-10-15 09:45:00,30
2019-10-15 09:46:00,63
2019-10-15 09:47:00,2
2019-10-15 09:48:00,10
2019-10-15 09:54:00,1
2019-10-15 09:55:00,28
2019-10-15 09:56:00,60
2019-10-15 09:57:00,2
2019-10-15 09:58:00,9
2019-10-15 10:04:00,1
2019-10-15 10:05:00,28
2019-10-15 10:06:00,60
2019-10-15 10:07:00,2
2019-10-15 10:08:00,9
2019-10-15 10:14:00,1
2019-10-15 10:15:00,27
2019-10-15 10:16:00,62
2019-10-15 10:17:00,2
2019-10-15 10:18:00,9
2019-10-15 10:24:00,1
2019-10-15 10:25:00,27
2019-10-15 10:26:00,60
2019-10-15 10:27:00,2
2019-10-15 10:28:00,9
2019-10-15 10:34:00,1
2019-10-15 10:35:00,28
2019-10-15 10:36:00,60
2019-10-15 10:37:00,2
2019-10-15 10:38:00,9
2019-10-15 10:44:00,1
2019-10-15 10:45:00,28
2019-10-15 10:46:00,64
2019-10-15 10:47:00,2
2019-10-15 10:48:00,9
2019-10-15 10:54:00,1
2019-10-15 10:55:00,27
2019-10-15 10:56:00,62
2019-10-15 10:57:00,2
2019-10-15 10:58:00,9
2019-10-15 11:04:00,1
2019-10-15 11:05:00,27
2019-10-15 11:06:00,64
2019-10-15 11:07:00,2
2019-10-15 11:08:00,9
2019-10-15 11:14:00,1
2019-10-15 11:15:00,28
2019-10-15 11:16:00,62
2019-10-15 11:17:00,2
2019-10-15 11:18:00,9
2019-10-15 11:24:00,1
2019-10-15 11:25:00,29
2019-10-15 11:26:00,60
2019-10-15 11:27:00,2
2019-10-15 11:28:00,9
2019-10-15 11:34:00,1
2019-10-15 11:35:00,29
2019-10-15 11:36:00,61
2019-10-15 11:37:00,2
2019-10-15 11:38:00,9
2019-10-15 11:44:00,1
2019-10-15 11:45:00,29
2019-10-15 11:46:00,62
2019-10-15 11:47:00,2
2019-10-15 11:48:00,9
2019-10-15 11:54:00,1
2019-10-15 11:55:00,27
2019-10-15 11:56:00,62
2019-10-15 11:57:00,2
2019-10-15 11:58:00,9
2019-10-15 12:04:00,1
2019-10-15 12:05:00,30
2019-10-15 12:06:00,62
2019-10-15 12:07:00,2
2019-10-15 12:08:00,9
2019-10-15 12:14:00,1
2019-10-15 12:15:00,27
2019-10-15 12:16:00,61
2019-10-15 12:17:00,2
2019-10-15 12:18:00,9
2019-10-15 12:24:00,1
2019-10-15 12:25:00,29
2019-10-15 12:26:00,60
2019-10-15 12:27:00,2
2019-10-15 12:28:00,9
2019-10-15 12:34:00,1
2019-10-15 12:35:00,29
2019-10-15 12:36:00,60
2019-10-15 12:37:00,2
2019-10-15 12:38:00,9
2019-10-15 12:44:00,1
2019-10-15 12:45:00,29
2019-10-15 12:46:00,60
2019-10-15 12:47:00,2
2019-10-15 12:48:00,9
2019-10-15 12:54:00,1
2019-10-15 12:55:00,27
2019-10-15 12:56:00,62
2019-10-15 12:57:00,2
2019-10-15 12:58:00,9
2019-10-15 13:04:00,1
2019-10-15 13:05:00,27
2019-10-15 13:06:00,13
2019-10-15 13:07:00,2
2019-10-15 13:08:00,9
2019-10-15 13:14:00,1
2019-10-15 13:15:00,29
2019-10-15 13:16:00,60
2019-10-15 13:17:00,2
2019-10-15 13:18:00,9
2019-10-15 13:24:00,1
2019-10-15 13:25:00,29
2019-10-15 13:26:00,60
2019-10-15 13:27:00,2
2019-10-15 13:28:00,9
2019-10-15 13:34:00,1
2019-10-15 13:35:00,29
2019-10-15 13:36:00,51
2019-10-15 13:37:00,11
2019-10-15 13:38:00,9
2019-10-15 13:44:00,1
2019-10-15 13:45:00,27
2019-10-15 13:46:00,51
2019-10-15 13:47:00,11
2019-10-15 13:48:00,3
2019-10-15 13:49:00,6
2019-10-15 13:54:00,1
2019-10-15 13:55:00,30
2019-10-15 13:56:00,51
2019-10-15 13:57:00,11
2019-10-15 13:58:00,3
2019-10-15 13:59:00,6
2019-10-15 14:04:00,1
2019-10-15 14:05:00,30
2019-10-15 14:06:00,51
2019-10-15 14:07:00,11
2019-10-15 14:08:00,3
2019-10-15 14:09:00,6
2019-10-15 14:14:00,1
2019-10-15 14:15:00,29
2019-10-15 14:16:00,51
2019-10-15 14:17:00,11
2019-10-15 14:18:00,3
2019-10-15 14:19:00,8
2019-10-15 14:24:00,1
2019-10-15 14:25:00,27
2019-10-15 14:26:00,51
2019-10-15 14:27:00,11
2019-10-15 14:28:00,3
2019-10-15 14:29:00,6
2019-10-15 14:34:00,1
2019-10-15 14:35:00,28
2019-10-15 14:36:00,51
2019-10-15 14:37:00,11
2019-10-15 14:38:00,3
2019-10-15 14:39:00,6
2019-10-15 14:44:00,1
2019-10-15 14:45:00,27
2019-10-15 14:46:00,52
2019-10-15 14:47:00,11
2019-10-15 14:48:00,3
2019-10-15 14:49:00,6
2019-10-15 14:54:00,1
2019-10-15 14:55:00,27
2019-10-15 14:56:00,51
2019-10-15 14:57:00,11
2019-10-15 14:58:00,3
2019-10-15 14:59:00,6
