1,"select top # e.eid,e.Qualifications_#,c.encoding_id  from dbo.Education e         cross apply openjson(Qualifications_#) j    join metadata.columns d on d.column_name =&&& join metadata.encoding c on c.encoding_id=d.encoding_id"
2019-10-15 09:40:00,1
