5,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i, p.Err_i, p.z, p.Err_z ,p.extinction_u,p.extinction_r, p.extinction_i,   p.modelMag_u , p.modelMagErr_u , modelMag_g , modelMagErr_g , modelMag_r , modelMagErr_r, modelMag_i , modelMagErr_i, modelMag_z , modelMagErr_z,   p.psfMag_u, p.psfMagErr_u, psfMag_g , psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i , psfMagErr_i, psfMag_z , psfMagerr_z,   w.w1mag AS w1, w.w1sigmag as w1_sig, w.w2mag AS w2, w.w2sigmag as w2_sig,   s.specobjid , s.z AS zs, s.class, s.subclass, s.zErr, s.elodieBV as B_V into mydb.#TZS from WISE_xmatch AS xm   JOIN photoObjAll AS p ON xm.sdss_objid = p.objid   JOIN WISE_allsky AS w ON xm.wise_cntr = w.cntr   JOIN SpecObjAll AS s ON s.bestobjid = p.objid where   s.z >#   AND s.z != #   AND p.u> #   AND p.g>#   AND p.r>#   AND p.i >#   AND p.z > #   AND p.modelMag_u > #   AND p.modelMag_g> #   AND p.modelMag_r> #   AND p.modelMag_i > #   AND p.modelMag_z > #   AND p.psfMag_u> #   AND p.psfMag_g> #   AND p.psfMag_r> #   AND p.psfMag_i > #   AND p.psfMag_z > #   ANd w.w1mag > #   AND w.w2mag > #   AND p.u< #   AND p.g< #   AND p.r<#   AND p.i <#   AND p.z <#   AND p.modelMag_u< #   AND p.modelMag_g< #   AND p.modelMag_r<#   AND p.modelMag_i <#   AND p.modelMag_z <#   AND p.psfMag_u< #   AND p.psfMag_g< #   AND p.psfMag_r<#   AND p.psfMag_i <#   AND p.psfMag_z <#   ANd w.w1mag < #   AND w.w2mag < #   AND p.extinction_u != #   AND p.extinction_u != #   AND p.extinction_r != #   AND p.extinction_r != #   AND p.extinction_i != #   AND p.extinction_i != #   AND p.Err_u != #   AND p.Err_g != #   AND p.Err_r != #   AND p.Err_i != #   AND p.Err_z != #   AND p.modelMagErr_u != #   AND p.modelMagErr_g != #   AND p.modelMagErr_r != #   AND p.modelMagErr_i != #   AND p.modelMagErr_z != #   AND p.psfMagErr_u != #   AND p.psfMagErr_g != #   AND p.psfMagErr_r != #   AND p.psfMagErr_i != #   AND p.psfMagErr_z != #   AND w.w1sigmag != #   AND w.w2sigmag != #    AND p.Err_u != #   AND p.Err_g != #   AND p.Err_r != #   AND p.Err_i != #   AND p.Err_z != #   AND p.modelMagErr_u != #   AND p.modelMagErr_g != #   AND p.modelMagErr_r != #   AND p.modelMagErr_i != #   AND p.modelMagErr_z != #   AND p.psfMagErr_u != #   AND p.psfMagErr_g != #   AND p.psfMagErr_r != #   AND p.psfMagErr_i != #   AND p.psfMagErr_z != #   AND w.w1sigmag != #   AND w.w2sigmag != #"
2019-10-15 07:12:00,1
2019-10-15 07:13:00,1
2019-10-15 07:14:00,1
2019-10-15 07:23:00,1
2019-10-15 07:24:00,1
