32,select * from fDocFunctionParams(&&&)
2019-09-10 03:32:00,1
2019-09-10 04:53:00,1
2019-09-10 05:55:00,9
2019-09-10 07:25:00,1
2019-09-10 07:51:00,1
2019-09-10 09:48:00,1
2019-09-10 09:54:00,1
2019-09-10 11:38:00,2
2019-09-10 11:39:00,3
2019-09-10 12:01:00,1
2019-09-10 12:09:00,1
2019-09-10 12:10:00,1
2019-09-10 12:16:00,1
2019-09-10 14:59:00,1
2019-09-10 18:43:00,1
2019-09-10 19:19:00,1
2019-09-10 22:34:00,1
2019-09-10 23:19:00,1
2019-09-10 23:20:00,2
2019-09-10 23:58:00,1
