15,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-10 00:06:00,1
2019-09-10 00:07:00,1
2019-09-10 02:29:00,1
2019-09-10 02:38:00,1
2019-09-10 02:42:00,1
2019-09-10 02:50:00,2
2019-09-10 02:51:00,1
2019-09-10 02:54:00,1
2019-09-10 03:03:00,2
2019-09-10 03:04:00,1
2019-09-10 03:06:00,1
2019-09-10 06:14:00,1
2019-09-10 17:08:00,1
