6,SELECT * FROM CTRLStellarMassGalSpecLineOUTER1
2019-09-10 14:40:00,1
2019-09-10 16:57:00,1
2019-09-10 17:02:00,1
2019-09-10 17:05:00,1
2019-09-10 17:09:00,1
2019-09-10 17:14:00,1
