169,select * from Frame where fieldId=#
2019-09-10 00:10:00,1
2019-09-10 00:42:00,1
2019-09-10 01:01:00,1
2019-09-10 01:12:00,1
2019-09-10 01:30:00,1
2019-09-10 01:31:00,12
2019-09-10 01:32:00,2
2019-09-10 01:47:00,1
2019-09-10 01:58:00,1
2019-09-10 02:07:00,1
2019-09-10 02:09:00,1
2019-09-10 02:12:00,1
2019-09-10 02:15:00,1
2019-09-10 02:59:00,1
2019-09-10 04:17:00,1
2019-09-10 04:20:00,1
2019-09-10 04:31:00,1
2019-09-10 04:42:00,1
2019-09-10 05:09:00,1
2019-09-10 05:25:00,9
2019-09-10 05:35:00,1
2019-09-10 06:09:00,1
2019-09-10 06:58:00,1
2019-09-10 07:19:00,1
2019-09-10 07:26:00,9
2019-09-10 07:30:00,1
2019-09-10 07:41:00,1
2019-09-10 08:16:00,1
2019-09-10 08:33:00,1
2019-09-10 08:41:00,1
2019-09-10 09:23:00,1
2019-09-10 09:25:00,2
2019-09-10 10:19:00,1
2019-09-10 10:35:00,2
2019-09-10 12:01:00,1
2019-09-10 12:45:00,1
2019-09-10 12:52:00,1
2019-09-10 12:54:00,1
2019-09-10 12:57:00,10
2019-09-10 12:58:00,3
2019-09-10 13:13:00,1
2019-09-10 13:47:00,1
2019-09-10 15:06:00,1
2019-09-10 15:34:00,1
2019-09-10 15:39:00,1
2019-09-10 15:42:00,1
2019-09-10 16:13:00,1
2019-09-10 16:18:00,1
2019-09-10 16:22:00,1
2019-09-10 16:51:00,1
2019-09-10 17:43:00,1
2019-09-10 17:53:00,1
2019-09-10 18:41:00,1
2019-09-10 19:12:00,1
2019-09-10 19:18:00,1
2019-09-10 19:43:00,2
2019-09-10 20:01:00,2
2019-09-10 20:15:00,1
2019-09-10 20:50:00,1
2019-09-10 20:56:00,33
2019-09-10 20:57:00,3
2019-09-10 22:39:00,1
2019-09-10 22:42:00,1
2019-09-10 22:43:00,12
2019-09-10 22:44:00,6
2019-09-10 22:49:00,1
2019-09-10 23:05:00,1
2019-09-10 23:06:00,4
2019-09-10 23:07:00,3
2019-09-10 23:35:00,1
2019-09-10 23:54:00,1
