57,select distinct parent from DBViewCols where viewname=&&&
2019-09-10 00:13:00,1
2019-09-10 00:33:00,1
2019-09-10 01:13:00,1
2019-09-10 06:08:00,2
2019-09-10 06:14:00,1
2019-09-10 06:19:00,1
2019-09-10 06:34:00,2
2019-09-10 06:51:00,1
2019-09-10 07:02:00,1
2019-09-10 07:23:00,1
2019-09-10 07:35:00,2
2019-09-10 08:00:00,1
2019-09-10 08:47:00,1
2019-09-10 10:30:00,2
2019-09-10 10:31:00,1
2019-09-10 10:46:00,3
2019-09-10 10:57:00,1
2019-09-10 11:04:00,1
2019-09-10 11:25:00,4
2019-09-10 11:26:00,2
2019-09-10 11:38:00,1
2019-09-10 11:50:00,1
2019-09-10 12:13:00,1
2019-09-10 12:15:00,1
2019-09-10 12:18:00,1
2019-09-10 12:29:00,1
2019-09-10 12:45:00,1
2019-09-10 13:03:00,2
2019-09-10 13:27:00,1
2019-09-10 14:21:00,2
2019-09-10 14:40:00,1
2019-09-10 14:41:00,1
2019-09-10 15:23:00,2
2019-09-10 16:25:00,2
2019-09-10 16:39:00,1
2019-09-10 16:54:00,1
2019-09-10 17:03:00,2
2019-09-10 17:25:00,1
2019-09-10 17:33:00,1
2019-09-10 18:39:00,1
2019-09-10 22:16:00,1
2019-09-10 23:45:00,1
