150,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-09-10 00:06:00,1
2019-09-10 00:44:00,1
2019-09-10 01:45:00,1
2019-09-10 02:45:00,1
2019-09-10 03:35:00,2
2019-09-10 03:36:00,2
2019-09-10 03:37:00,3
2019-09-10 03:38:00,1
2019-09-10 03:39:00,2
2019-09-10 03:41:00,1
2019-09-10 03:42:00,4
2019-09-10 03:43:00,1
2019-09-10 03:45:00,1
2019-09-10 03:54:00,2
2019-09-10 03:55:00,4
2019-09-10 03:56:00,3
2019-09-10 03:57:00,3
2019-09-10 04:44:00,1
2019-09-10 05:44:00,1
2019-09-10 06:44:00,1
2019-09-10 07:42:00,9
2019-09-10 07:44:00,1
2019-09-10 08:17:00,1
2019-09-10 08:44:00,1
2019-09-10 09:08:00,6
2019-09-10 09:09:00,3
2019-09-10 09:11:00,9
2019-09-10 09:45:00,1
2019-09-10 10:45:00,1
2019-09-10 10:46:00,1
2019-09-10 10:58:00,15
2019-09-10 10:59:00,3
2019-09-10 11:47:00,1
2019-09-10 12:46:00,1
2019-09-10 13:12:00,9
2019-09-10 13:44:00,1
2019-09-10 14:06:00,5
2019-09-10 14:07:00,4
2019-09-10 14:48:00,1
2019-09-10 15:45:00,1
2019-09-10 16:15:00,9
2019-09-10 16:17:00,9
2019-09-10 16:19:00,9
2019-09-10 16:30:00,9
2019-09-10 16:45:00,1
2019-09-10 17:45:00,1
2019-09-10 18:44:00,1
2019-09-10 19:45:00,1
