794,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-09-10 00:58:00,2
2019-09-10 01:03:00,2
2019-09-10 03:39:00,1
2019-09-10 08:40:00,143
2019-09-10 08:41:00,52
2019-09-10 12:13:00,1
2019-09-10 23:26:00,1
2019-09-10 23:27:00,18
2019-09-10 23:28:00,19
2019-09-10 23:29:00,16
2019-09-10 23:30:00,19
2019-09-10 23:31:00,20
2019-09-10 23:32:00,20
2019-09-10 23:33:00,17
2019-09-10 23:34:00,18
2019-09-10 23:35:00,15
2019-09-10 23:36:00,17
2019-09-10 23:37:00,19
2019-09-10 23:38:00,18
2019-09-10 23:39:00,20
2019-09-10 23:40:00,19
2019-09-10 23:41:00,18
2019-09-10 23:42:00,18
2019-09-10 23:43:00,19
2019-09-10 23:44:00,18
2019-09-10 23:45:00,17
2019-09-10 23:46:00,17
2019-09-10 23:47:00,16
2019-09-10 23:48:00,18
2019-09-10 23:49:00,19
2019-09-10 23:50:00,19
2019-09-10 23:51:00,19
2019-09-10 23:52:00,12
2019-09-10 23:53:00,18
2019-09-10 23:54:00,19
2019-09-10 23:55:00,19
2019-09-10 23:56:00,19
2019-09-10 23:57:00,16
2019-09-10 23:58:00,18
2019-09-10 23:59:00,18
